,id,release year,1930s,1940s,1950s,1960s,1970s,1980s,1990s,2000s,2010s,Pre_1930
30987,146371,2012,0,0,0,0,0,0,0,0,1,0
30988,41945,1989,0,0,0,0,0,1,0,0,0,0
30989,179641,1996,0,0,0,0,0,0,1,0,0,0
30990,270173,2013,0,0,0,0,0,0,0,0,1,0
30991,331781,2015,0,0,0,0,0,0,0,0,1,0
30992,37613,1998,0,0,0,0,0,0,1,0,0,0
30993,72183,1995,0,0,0,0,0,0,1,0,0,0
30994,253622,2014,0,0,0,0,0,0,0,0,1,0
30995,25764,2006,0,0,0,0,0,0,0,1,0,0
30996,46783,1998,0,0,0,0,0,0,1,0,0,0
30997,272892,2013,0,0,0,0,0,0,0,0,1,0
30998,140489,2010,0,0,0,0,0,0,0,0,1,0
30999,29562,1979,0,0,0,0,1,0,0,0,0,0
31000,277702,2014,0,0,0,0,0,0,0,0,1,0
31001,195912,1984,0,0,0,0,0,1,0,0,0,0
31002,57327,1997,0,0,0,0,0,0,1,0,0,0
31003,63319,2010,0,0,0,0,0,0,0,0,1,0
31004,41869,1986,0,0,0,0,0,1,0,0,0,0
31005,343977,2015,0,0,0,0,0,0,0,0,1,0
31006,72972,2011,0,0,0,0,0,0,0,0,1,0
31007,14787,2002,0,0,0,0,0,0,0,1,0,0
31008,42246,2005,0,0,0,0,0,0,0,1,0,0
31009,43956,2010,0,0,0,0,0,0,0,0,1,0
31010,199753,2013,0,0,0,0,0,0,0,0,1,0
31011,139374,2012,0,0,0,0,0,0,0,0,1,0
31012,39408,1956,0,0,1,0,0,0,0,0,0,0
31013,251671,2014,0,0,0,0,0,0,0,0,1,0
31014,102016,2002,0,0,0,0,0,0,0,1,0,0
31015,86326,1989,0,0,0,0,0,1,0,0,0,0
31016,124042,1996,0,0,0,0,0,0,1,0,0,0
31017,202722,2012,0,0,0,0,0,0,0,0,1,0
31018,58487,2000,0,0,0,0,0,0,0,1,0,0
31019,159389,2012,0,0,0,0,0,0,0,0,1,0
31020,125911,2008,0,0,0,0,0,0,0,1,0,0
31021,19598,2008,0,0,0,0,0,0,0,1,0,0
31022,100061,2007,0,0,0,0,0,0,0,1,0,0
31023,121604,2013,0,0,0,0,0,0,0,0,1,0
31024,55012,2002,0,0,0,0,0,0,0,1,0,0
31025,56766,2004,0,0,0,0,0,0,0,1,0,0
31026,110122,2012,0,0,0,0,0,0,0,0,1,0
31027,115290,2012,0,0,0,0,0,0,0,0,1,0
31028,96995,1998,0,0,0,0,0,0,1,0,0,0
31029,82626,2012,0,0,0,0,0,0,0,0,1,0
31030,174341,2013,0,0,0,0,0,0,0,0,1,0
31031,108322,1977,0,0,0,0,1,0,0,0,0,0
31032,6962,2002,0,0,0,0,0,0,0,1,0,0
31033,16355,1996,0,0,0,0,0,0,1,0,0,0
31034,54099,2010,0,0,0,0,0,0,0,0,1,0
31035,49701,1956,0,0,1,0,0,0,0,0,0,0
31036,45948,1961,0,0,0,1,0,0,0,0,0,0
31037,143344,2008,0,0,0,0,0,0,0,1,0,0
31038,49711,1971,0,0,0,0,1,0,0,0,0,0
31039,43027,1961,0,0,0,1,0,0,0,0,0,0
31040,45997,1995,0,0,0,0,0,0,1,0,0,0
31041,46769,1945,0,1,0,0,0,0,0,0,0,0
31042,60087,1976,0,0,0,0,1,0,0,0,0,0
31043,29420,1977,0,0,0,0,1,0,0,0,0,0
31044,29419,1981,0,0,0,0,0,1,0,0,0,0
31045,81937,1974,0,0,0,0,1,0,0,0,0,0
31046,3125,1971,0,0,0,0,1,0,0,0,0,0
31047,42477,1971,0,0,0,0,1,0,0,0,0,0
31048,82667,1969,0,0,0,1,0,0,0,0,0,0
31049,37042,1969,0,0,0,1,0,0,0,0,0,0
31050,5742,1970,0,0,0,0,1,0,0,0,0,0
31051,5747,1967,0,0,0,1,0,0,0,0,0,0
31052,5744,1964,0,0,0,1,0,0,0,0,0,0
31053,5648,1959,0,0,1,0,0,0,0,0,0,0
31054,5748,1967,0,0,0,1,0,0,0,0,0,0
31055,22373,2007,0,0,0,0,0,0,0,1,0,0
31056,254472,2015,0,0,0,0,0,0,0,0,1,0
31057,270771,2014,0,0,0,0,0,0,0,0,1,0
31058,248934,2014,0,0,0,0,0,0,0,0,1,0
31059,347157,1978,0,0,0,0,1,0,0,0,0,0
31060,129552,2008,0,0,0,0,0,0,0,1,0,0
31061,126692,1962,0,0,0,1,0,0,0,0,0,0
31062,85110,1962,0,0,0,1,0,0,0,0,0,0
31063,127148,1963,0,0,0,1,0,0,0,0,0,0
31064,127320,1964,0,0,0,1,0,0,0,0,0,0
31065,127323,1964,0,0,0,1,0,0,0,0,0,0
31066,207454,2003,0,0,0,0,0,0,0,1,0,0
31067,141603,1998,0,0,0,0,0,0,1,0,0,0
31068,264999,2015,0,0,0,0,0,0,0,0,1,0
31069,26599,1992,0,0,0,0,0,0,1,0,0,0
31070,260840,1978,0,0,0,0,1,0,0,0,0,0
31071,346490,2015,0,0,0,0,0,0,0,0,1,0
31072,289891,2014,0,0,0,0,0,0,0,0,1,0
31073,200511,2014,0,0,0,0,0,0,0,0,1,0
31074,72808,1991,0,0,0,0,0,0,1,0,0,0
31075,148757,1991,0,0,0,0,0,0,1,0,0,0
31076,198466,1986,0,0,0,0,0,1,0,0,0,0
31077,81787,1984,0,0,0,0,0,1,0,0,0,0
31078,53914,1983,0,0,0,0,0,1,0,0,0,0
31079,53648,1979,0,0,0,0,1,0,0,0,0,0
31080,3935,1976,0,0,0,0,1,0,0,0,0,0
31081,63176,1972,0,0,0,0,1,0,0,0,0,0
31082,81775,1972,0,0,0,0,1,0,0,0,0,0
31083,108179,1969,0,0,0,1,0,0,0,0,0,0
31084,99095,1965,0,0,0,1,0,0,0,0,0,0
31085,150605,1965,0,0,0,1,0,0,0,0,0,0
31086,61823,1964,0,0,0,1,0,0,0,0,0,0
31087,67378,1963,0,0,0,1,0,0,0,0,0,0
31088,99883,1960,0,0,0,1,0,0,0,0,0,0
31089,110924,1959,0,0,1,0,0,0,0,0,0,0
31090,93907,1959,0,0,1,0,0,0,0,0,0,0
31091,348090,2012,0,0,0,0,0,0,0,0,1,0
31092,85956,2010,0,0,0,0,0,0,0,0,1,0
31093,172824,2014,0,0,0,0,0,0,0,0,1,0
31094,112963,2010,0,0,0,0,0,0,0,0,1,0
31095,172548,2013,0,0,0,0,0,0,0,0,1,0
31096,155724,1996,0,0,0,0,0,0,1,0,0,0
31097,179603,1934,1,0,0,0,0,0,0,0,0,0
31098,70046,1992,0,0,0,0,0,0,1,0,0,0
31099,201350,2013,0,0,0,0,0,0,0,0,1,0
31100,60662,1998,0,0,0,0,0,0,1,0,0,0
31101,42916,2011,0,0,0,0,0,0,0,0,1,0
31102,226188,2013,0,0,0,0,0,0,0,0,1,0
31103,137310,2006,0,0,0,0,0,0,0,1,0,0
31104,332354,2015,0,0,0,0,0,0,0,0,1,0
31105,248426,2013,0,0,0,0,0,0,0,0,1,0
31106,107262,1978,0,0,0,0,1,0,0,0,0,0
31107,56608,1999,0,0,0,0,0,0,1,0,0,0
31108,169594,1993,0,0,0,0,0,0,1,0,0,0
31109,251544,2001,0,0,0,0,0,0,0,1,0,0
31110,101176,2012,0,0,0,0,0,0,0,0,1,0
31111,42971,2003,0,0,0,0,0,0,0,1,0,0
31112,172729,2013,0,0,0,0,0,0,0,0,1,0
31113,71884,2000,0,0,0,0,0,0,0,1,0,0
31114,46227,1996,0,0,0,0,0,0,1,0,0,0
31115,261041,2014,0,0,0,0,0,0,0,0,1,0
31116,253263,2014,0,0,0,0,0,0,0,0,1,0
31117,98349,2007,0,0,0,0,0,0,0,1,0,0
31118,75329,2011,0,0,0,0,0,0,0,0,1,0
31119,59147,1996,0,0,0,0,0,0,1,0,0,0
31120,33429,2008,0,0,0,0,0,0,0,1,0,0
31121,75657,2011,0,0,0,0,0,0,0,0,1,0
31122,305969,2013,0,0,0,0,0,0,0,0,1,0
31123,68050,1983,0,0,0,0,0,1,0,0,0,0
31124,41771,1992,0,0,0,0,0,0,1,0,0,0
31125,59171,1989,0,0,0,0,0,1,0,0,0,0
31126,114221,2007,0,0,0,0,0,0,0,1,0,0
31127,15638,2009,0,0,0,0,0,0,0,1,0,0
31128,57709,2004,0,0,0,0,0,0,0,1,0,0
31129,151923,1993,0,0,0,0,0,0,1,0,0,0
31130,77625,1988,0,0,0,0,0,1,0,0,0,0
31131,221161,2012,0,0,0,0,0,0,0,0,1,0
31132,270221,2013,0,0,0,0,0,0,0,0,1,0
31133,66590,1981,0,0,0,0,0,1,0,0,0,0
31134,120457,2011,0,0,0,0,0,0,0,0,1,0
31135,101956,2008,0,0,0,0,0,0,0,1,0,0
31136,278927,2016,0,0,0,0,0,0,0,0,1,0
31137,65973,1993,0,0,0,0,0,0,1,0,0,0
31138,303857,2015,0,0,0,0,0,0,0,0,1,0
31139,113525,1976,0,0,0,0,1,0,0,0,0,0
31140,82191,1971,0,0,0,0,1,0,0,0,0,0
31141,169962,1967,0,0,0,1,0,0,0,0,0,0
31142,344560,2015,0,0,0,0,0,0,0,0,1,0
31143,131830,1980,0,0,0,0,0,1,0,0,0,0
31144,37501,1982,0,0,0,0,0,1,0,0,0,0
31145,156140,1974,0,0,0,0,1,0,0,0,0,0
31146,87194,1949,0,1,0,0,0,0,0,0,0,0
31147,316002,2015,0,0,0,0,0,0,0,0,1,0
31148,206514,1976,0,0,0,0,1,0,0,0,0,0
31149,27379,2007,0,0,0,0,0,0,0,1,0,0
31150,41419,2006,0,0,0,0,0,0,0,1,0,0
31151,32158,2006,0,0,0,0,0,0,0,1,0,0
31152,113958,2006,0,0,0,0,0,0,0,1,0,0
31153,316654,2015,0,0,0,0,0,0,0,0,1,0
31154,112672,1958,0,0,1,0,0,0,0,0,0,0
31155,70669,2011,0,0,0,0,0,0,0,0,1,0
31156,126306,2013,0,0,0,0,0,0,0,0,1,0
31157,259075,1978,0,0,0,0,1,0,0,0,0,0
31158,294819,1972,0,0,0,0,1,0,0,0,0,0
31159,105087,1971,0,0,0,0,1,0,0,0,0,0
31160,27743,2004,0,0,0,0,0,0,0,1,0,0
31161,293270,1974,0,0,0,0,1,0,0,0,0,0
31162,124504,1972,0,0,0,0,1,0,0,0,0,0
31163,53121,2009,0,0,0,0,0,0,0,1,0,0
31164,114594,1998,0,0,0,0,0,0,1,0,0,0
31165,172469,2013,0,0,0,0,0,0,0,0,1,0
31166,197626,1997,0,0,0,0,0,0,1,0,0,0
31167,126841,1994,0,0,0,0,0,0,1,0,0,0
31168,297621,2014,0,0,0,0,0,0,0,0,1,0
31169,45377,1974,0,0,0,0,1,0,0,0,0,0
31170,167153,2013,0,0,0,0,0,0,0,0,1,0
31171,23691,2006,0,0,0,0,0,0,0,1,0,0
31172,80327,2013,0,0,0,0,0,0,0,0,1,0
31173,204607,2013,0,0,0,0,0,0,0,0,1,0
31174,143547,1993,0,0,0,0,0,0,1,0,0,0
31175,61542,2011,0,0,0,0,0,0,0,0,1,0
31176,137484,2011,0,0,0,0,0,0,0,0,1,0
31177,39242,2000,0,0,0,0,0,0,0,1,0,0
31178,34557,2010,0,0,0,0,0,0,0,0,1,0
31179,78096,2008,0,0,0,0,0,0,0,1,0,0
31180,102931,2011,0,0,0,0,0,0,0,0,1,0
31181,188529,2009,0,0,0,0,0,0,0,1,0,0
31182,285856,2014,0,0,0,0,0,0,0,0,1,0
31183,73353,2004,0,0,0,0,0,0,0,1,0,0
31184,20227,1992,0,0,0,0,0,0,1,0,0,0
31185,17022,2003,0,0,0,0,0,0,0,1,0,0
31186,101752,2004,0,0,0,0,0,0,0,1,0,0
31187,319090,2015,0,0,0,0,0,0,0,0,1,0
31188,129067,1974,0,0,0,0,1,0,0,0,0,0
31189,41141,2007,0,0,0,0,0,0,0,1,0,0
31190,203801,2015,0,0,0,0,0,0,0,0,1,0
31191,320385,2015,0,0,0,0,0,0,0,0,1,0
31192,293625,2009,0,0,0,0,0,0,0,1,0,0
31193,172785,2013,0,0,0,0,0,0,0,0,1,0
31194,38246,1991,0,0,0,0,0,0,1,0,0,0
31195,44952,2009,0,0,0,0,0,0,0,1,0,0
31196,63971,2002,0,0,0,0,0,0,0,1,0,0
31197,240737,2013,0,0,0,0,0,0,0,0,1,0
31198,74546,2010,0,0,0,0,0,0,0,0,1,0
31199,112878,2001,0,0,0,0,0,0,0,1,0,0
31200,137683,2012,0,0,0,0,0,0,0,0,1,0
31201,134018,2006,0,0,0,0,0,0,0,1,0,0
31202,163583,2005,0,0,0,0,0,0,0,1,0,0
31203,82634,2009,0,0,0,0,0,0,0,1,0,0
31204,323027,2015,0,0,0,0,0,0,0,0,1,0
31205,83785,2006,0,0,0,0,0,0,0,1,0,0
31206,133738,2012,0,0,0,0,0,0,0,0,1,0
31207,41950,1988,0,0,0,0,0,1,0,0,0,0
31208,297173,2003,0,0,0,0,0,0,0,1,0,0
31209,212752,2013,0,0,0,0,0,0,0,0,1,0
31210,77852,2009,0,0,0,0,0,0,0,1,0,0
31211,12638,1990,0,0,0,0,0,0,1,0,0,0
31212,62557,2008,0,0,0,0,0,0,0,1,0,0
31213,219248,1999,0,0,0,0,0,0,1,0,0,0
31214,14983,2008,0,0,0,0,0,0,0,1,0,0
31215,169644,2013,0,0,0,0,0,0,0,0,1,0
31216,87884,1974,0,0,0,0,1,0,0,0,0,0
31217,128612,1997,0,0,0,0,0,0,1,0,0,0
31218,83583,2011,0,0,0,0,0,0,0,0,1,0
31219,199056,2014,0,0,0,0,0,0,0,0,1,0
31220,41342,2010,0,0,0,0,0,0,0,0,1,0
31221,331737,2015,0,0,0,0,0,0,0,0,1,0
31222,286372,2014,0,0,0,0,0,0,0,0,1,0
31223,337879,2015,0,0,0,0,0,0,0,0,1,0
31224,338234,2015,0,0,0,0,0,0,0,0,1,0
31225,215023,2013,0,0,0,0,0,0,0,0,1,0
31226,188758,2013,0,0,0,0,0,0,0,0,1,0
31227,255798,2014,0,0,0,0,0,0,0,0,1,0
31228,287689,2015,0,0,0,0,0,0,0,0,1,0
31229,333594,2015,0,0,0,0,0,0,0,0,1,0
31230,285783,2015,0,0,0,0,0,0,0,0,1,0
31231,300671,2016,0,0,0,0,0,0,0,0,1,0
31232,273169,2014,0,0,0,0,0,0,0,0,1,0
31233,74645,1975,0,0,0,0,1,0,0,0,0,0
31234,134679,1976,0,0,0,0,1,0,0,0,0,0
31235,319167,2014,0,0,0,0,0,0,0,0,1,0
31236,154980,1993,0,0,0,0,0,0,1,0,0,0
31237,277582,2014,0,0,0,0,0,0,0,0,1,0
31238,156084,2007,0,0,0,0,0,0,0,1,0,0
31239,343934,2015,0,0,0,0,0,0,0,0,1,0
31240,66346,2001,0,0,0,0,0,0,0,1,0,0
31241,127856,2012,0,0,0,0,0,0,0,0,1,0
31242,48412,1959,0,0,1,0,0,0,0,0,0,0
31243,29964,1977,0,0,0,0,1,0,0,0,0,0
31244,104974,1971,0,0,0,0,1,0,0,0,0,0
31245,159324,1984,0,0,0,0,0,1,0,0,0,0
31246,88658,1989,0,0,0,0,0,1,0,0,0,0
31247,308077,2015,0,0,0,0,0,0,0,0,1,0
31248,348499,2015,0,0,0,0,0,0,0,0,1,0
31249,348507,1992,0,0,0,0,0,0,1,0,0,0
31250,348528,1998,0,0,0,0,0,0,1,0,0,0
31251,62134,1998,0,0,0,0,0,0,1,0,0,0
31252,57311,2010,0,0,0,0,0,0,0,0,1,0
31253,54627,2000,0,0,0,0,0,0,0,1,0,0
31254,77000,2011,0,0,0,0,0,0,0,0,1,0
31255,85038,2012,0,0,0,0,0,0,0,0,1,0
31256,61940,2011,0,0,0,0,0,0,0,0,1,0
31257,24168,2008,0,0,0,0,0,0,0,1,0,0
31258,58444,2011,0,0,0,0,0,0,0,0,1,0
31259,42679,2009,0,0,0,0,0,0,0,1,0,0
31260,56041,2010,0,0,0,0,0,0,0,0,1,0
31261,139504,2012,0,0,0,0,0,0,0,0,1,0
31262,63190,2010,0,0,0,0,0,0,0,0,1,0
31263,147868,2012,0,0,0,0,0,0,0,0,1,0
31264,63365,2011,0,0,0,0,0,0,0,0,1,0
31265,133788,2012,0,0,0,0,0,0,0,0,1,0
31266,108664,2011,0,0,0,0,0,0,0,0,1,0
31267,23509,2009,0,0,0,0,0,0,0,1,0,0
31268,73869,2011,0,0,0,0,0,0,0,0,1,0
31269,46128,2009,0,0,0,0,0,0,0,1,0,0
31270,77944,2011,0,0,0,0,0,0,0,0,1,0
31271,58518,2011,0,0,0,0,0,0,0,0,1,0
31272,22182,2007,0,0,0,0,0,0,0,1,0,0
31273,56844,2009,0,0,0,0,0,0,0,1,0,0
31274,56014,2010,0,0,0,0,0,0,0,0,1,0
31275,59570,2011,0,0,0,0,0,0,0,0,1,0
31276,58453,2010,0,0,0,0,0,0,0,0,1,0
31277,60650,2011,0,0,0,0,0,0,0,0,1,0
31278,145872,2011,0,0,0,0,0,0,0,0,1,0
31279,56400,2009,0,0,0,0,0,0,0,1,0,0
31280,58531,2004,0,0,0,0,0,0,0,1,0,0
31281,72057,2011,0,0,0,0,0,0,0,0,1,0
31282,123375,2012,0,0,0,0,0,0,0,0,1,0
31283,160844,2012,0,0,0,0,0,0,0,0,1,0
31284,49850,2010,0,0,0,0,0,0,0,0,1,0
31285,169692,2012,0,0,0,0,0,0,0,0,1,0
31286,137315,2012,0,0,0,0,0,0,0,0,1,0
31287,219067,2012,0,0,0,0,0,0,0,0,1,0
31288,166262,2012,0,0,0,0,0,0,0,0,1,0
31289,141810,2012,0,0,0,0,0,0,0,0,1,0
31290,162282,2012,0,0,0,0,0,0,0,0,1,0
31291,58013,2010,0,0,0,0,0,0,0,0,1,0
31292,146364,2012,0,0,0,0,0,0,0,0,1,0
31293,238705,2013,0,0,0,0,0,0,0,0,1,0
31294,195544,2013,0,0,0,0,0,0,0,0,1,0
31295,171826,2013,0,0,0,0,0,0,0,0,1,0
31296,175116,2013,0,0,0,0,0,0,0,0,1,0
31297,156547,2012,0,0,0,0,0,0,0,0,1,0
31298,158182,2013,0,0,0,0,0,0,0,0,1,0
31299,184681,2012,0,0,0,0,0,0,0,0,1,0
31300,270479,2013,0,0,0,0,0,0,0,0,1,0
31301,178915,2013,0,0,0,0,0,0,0,0,1,0
31302,186982,2013,0,0,0,0,0,0,0,0,1,0
31303,182415,2013,0,0,0,0,0,0,0,0,1,0
31304,169069,2013,0,0,0,0,0,0,0,0,1,0
31305,201010,2013,0,0,0,0,0,0,0,0,1,0
31306,58204,2010,0,0,0,0,0,0,0,0,1,0
31307,250219,2014,0,0,0,0,0,0,0,0,1,0
31308,249457,2014,0,0,0,0,0,0,0,0,1,0
31309,191820,2013,0,0,0,0,0,0,0,0,1,0
31310,153774,2013,0,0,0,0,0,0,0,0,1,0
31311,262789,2014,0,0,0,0,0,0,0,0,1,0
31312,24243,2010,0,0,0,0,0,0,0,0,1,0
31313,247218,2014,0,0,0,0,0,0,0,0,1,0
31314,231565,2013,0,0,0,0,0,0,0,0,1,0
31315,197089,2013,0,0,0,0,0,0,0,0,1,0
31316,215628,2013,0,0,0,0,0,0,0,0,1,0
31317,226936,2013,0,0,0,0,0,0,0,0,1,0
31318,234356,2013,0,0,0,0,0,0,0,0,1,0
31319,56853,2010,0,0,0,0,0,0,0,0,1,0
31320,228290,2013,0,0,0,0,0,0,0,0,1,0
31321,235208,2013,0,0,0,0,0,0,0,0,1,0
31322,287935,2014,0,0,0,0,0,0,0,0,1,0
31323,301272,2014,0,0,0,0,0,0,0,0,1,0
31324,262785,2013,0,0,0,0,0,0,0,0,1,0
31325,348544,2007,0,0,0,0,0,0,0,1,0,0
31326,38328,2004,0,0,0,0,0,0,0,1,0,0
31327,57112,2004,0,0,0,0,0,0,0,1,0,0
31328,42808,2009,0,0,0,0,0,0,0,1,0,0
31329,58703,1995,0,0,0,0,0,0,1,0,0,0
31330,57110,1991,0,0,0,0,0,0,1,0,0,0
31331,58714,2009,0,0,0,0,0,0,0,1,0,0
31332,62349,2009,0,0,0,0,0,0,0,1,0,0
31333,42675,2010,0,0,0,0,0,0,0,0,1,0
31334,56994,2005,0,0,0,0,0,0,0,1,0,0
31335,51917,2008,0,0,0,0,0,0,0,1,0,0
31336,56974,2008,0,0,0,0,0,0,0,1,0,0
31337,23619,2008,0,0,0,0,0,0,0,1,0,0
31338,58011,1986,0,0,0,0,0,1,0,0,0,0
31339,58400,2008,0,0,0,0,0,0,0,1,0,0
31340,15681,2009,0,0,0,0,0,0,0,1,0,0
31341,53957,2009,0,0,0,0,0,0,0,1,0,0
31342,56339,2011,0,0,0,0,0,0,0,0,1,0
31343,35554,2009,0,0,0,0,0,0,0,1,0,0
31344,58060,2011,0,0,0,0,0,0,0,0,1,0
31345,78854,2011,0,0,0,0,0,0,0,0,1,0
31346,62029,1982,0,0,0,0,0,1,0,0,0,0
31347,105884,2002,0,0,0,0,0,0,0,1,0,0
31348,165550,1998,0,0,0,0,0,0,1,0,0,0
31349,85009,1985,0,0,0,0,0,1,0,0,0,0
31350,18441,2007,0,0,0,0,0,0,0,1,0,0
31351,292988,2013,0,0,0,0,0,0,0,0,1,0
31352,273511,2014,0,0,0,0,0,0,0,0,1,0
31353,80473,1996,0,0,0,0,0,0,1,0,0,0
31354,257975,2012,0,0,0,0,0,0,0,0,1,0
31355,301748,2014,0,0,0,0,0,0,0,0,1,0
31356,82115,2011,0,0,0,0,0,0,0,0,1,0
31357,273084,2014,0,0,0,0,0,0,0,0,1,0
31358,191094,2013,0,0,0,0,0,0,0,0,1,0
31359,38162,1998,0,0,0,0,0,0,1,0,0,0
31360,290235,2014,0,0,0,0,0,0,0,0,1,0
31361,129530,2012,0,0,0,0,0,0,0,0,1,0
31362,28741,2008,0,0,0,0,0,0,0,1,0,0
31363,219645,1994,0,0,0,0,0,0,1,0,0,0
31364,124054,2012,0,0,0,0,0,0,0,0,1,0
31365,348574,1997,0,0,0,0,0,0,1,0,0,0
31366,336560,2015,0,0,0,0,0,0,0,0,1,0
31367,292607,2014,0,0,0,0,0,0,0,0,1,0
31368,45939,2006,0,0,0,0,0,0,0,1,0,0
31369,299245,2015,0,0,0,0,0,0,0,0,1,0
31370,78339,2011,0,0,0,0,0,0,0,0,1,0
31371,51986,2001,0,0,0,0,0,0,0,1,0,0
31372,239417,2005,0,0,0,0,0,0,0,1,0,0
31373,280512,2014,0,0,0,0,0,0,0,0,1,0
31374,295368,2014,0,0,0,0,0,0,0,0,1,0
31375,64943,1973,0,0,0,0,1,0,0,0,0,0
31376,266353,2014,0,0,0,0,0,0,0,0,1,0
31377,240566,2014,0,0,0,0,0,0,0,0,1,0
31378,53851,1938,1,0,0,0,0,0,0,0,0,0
31379,17048,1986,0,0,0,0,0,1,0,0,0,0
31380,224908,2013,0,0,0,0,0,0,0,0,1,0
31381,63438,1976,0,0,0,0,1,0,0,0,0,0
31382,295279,1994,0,0,0,0,0,0,1,0,0,0
31383,277687,2015,0,0,0,0,0,0,0,0,1,0
31384,110447,2012,0,0,0,0,0,0,0,0,1,0
31385,326139,2015,0,0,0,0,0,0,0,0,1,0
31386,19560,2009,0,0,0,0,0,0,0,1,0,0
31387,117700,2012,0,0,0,0,0,0,0,0,1,0
31388,89870,2012,0,0,0,0,0,0,0,0,1,0
31389,40039,2000,0,0,0,0,0,0,0,1,0,0
31390,43200,2010,0,0,0,0,0,0,0,0,1,0
31391,22335,2009,0,0,0,0,0,0,0,1,0,0
31392,228101,2013,0,0,0,0,0,0,0,0,1,0
31393,23717,2007,0,0,0,0,0,0,0,1,0,0
31394,58195,2000,0,0,0,0,0,0,0,1,0,0
31395,70570,2010,0,0,0,0,0,0,0,0,1,0
31396,18618,2006,0,0,0,0,0,0,0,1,0,0
31397,54155,2010,0,0,0,0,0,0,0,0,1,0
31398,284362,2014,0,0,0,0,0,0,0,0,1,0
31399,293299,2014,0,0,0,0,0,0,0,0,1,0
31400,44869,1945,0,1,0,0,0,0,0,0,0,0
31401,39318,1959,0,0,1,0,0,0,0,0,0,0
31402,102038,1957,0,0,1,0,0,0,0,0,0,0
31403,338353,2015,0,0,0,0,0,0,0,0,1,0
31404,29737,1977,0,0,0,0,1,0,0,0,0,0
31405,176867,1938,1,0,0,0,0,0,0,0,0,0
31406,77641,1970,0,0,0,0,1,0,0,0,0,0
31407,293901,2014,0,0,0,0,0,0,0,0,1,0
31408,115260,2009,0,0,0,0,0,0,0,1,0,0
31409,58903,1985,0,0,0,0,0,1,0,0,0,0
31410,286657,2014,0,0,0,0,0,0,0,0,1,0
31411,127594,2012,0,0,0,0,0,0,0,0,1,0
31412,28450,1990,0,0,0,0,0,0,1,0,0,0
31413,166161,2011,0,0,0,0,0,0,0,0,1,0
31414,211528,2013,0,0,0,0,0,0,0,0,1,0
31415,82136,2011,0,0,0,0,0,0,0,0,1,0
31416,238358,2013,0,0,0,0,0,0,0,0,1,0
31417,226792,2013,0,0,0,0,0,0,0,0,1,0
31418,41345,2010,0,0,0,0,0,0,0,0,1,0
31419,172390,2014,0,0,0,0,0,0,0,0,1,0
31420,335970,2015,0,0,0,0,0,0,0,0,1,0
31421,26948,1954,0,0,1,0,0,0,0,0,0,0
31422,320433,2014,0,0,0,0,0,0,0,0,1,0
31423,283201,2014,0,0,0,0,0,0,0,0,1,0
31424,54392,1950,0,0,1,0,0,0,0,0,0,0
31425,279144,2015,0,0,0,0,0,0,0,0,1,0
31426,85643,1984,0,0,0,0,0,1,0,0,0,0
31427,119801,1966,0,0,0,1,0,0,0,0,0,0
31428,49418,1988,0,0,0,0,0,1,0,0,0,0
31429,28561,1951,0,0,1,0,0,0,0,0,0,0
31430,290672,1998,0,0,0,0,0,0,1,0,0,0
31431,250622,2009,0,0,0,0,0,0,0,1,0,0
31432,2166,1998,0,0,0,0,0,0,1,0,0,0
31433,198521,1976,0,0,0,0,1,0,0,0,0,0
31434,107352,1987,0,0,0,0,0,1,0,0,0,0
31435,197491,1935,1,0,0,0,0,0,0,0,0,0
31436,133469,2012,0,0,0,0,0,0,0,0,1,0
31437,114887,2012,0,0,0,0,0,0,0,0,1,0
31438,20389,2009,0,0,0,0,0,0,0,1,0,0
31439,86154,2001,0,0,0,0,0,0,0,1,0,0
31440,29466,1926,0,0,0,0,0,0,0,0,0,1
31441,14096,2005,0,0,0,0,0,0,0,1,0,0
31442,41002,1949,0,1,0,0,0,0,0,0,0,0
31443,39535,1973,0,0,0,0,1,0,0,0,0,0
31444,13296,2006,0,0,0,0,0,0,0,1,0,0
31445,95862,1931,1,0,0,0,0,0,0,0,0,0
31446,181850,1980,0,0,0,0,0,1,0,0,0,0
31447,73203,1967,0,0,0,1,0,0,0,0,0,0
31448,34098,1993,0,0,0,0,0,0,1,0,0,0
31449,29260,1949,0,1,0,0,0,0,0,0,0,0
31450,35951,2001,0,0,0,0,0,0,0,1,0,0
31451,47410,1982,0,0,0,0,0,1,0,0,0,0
31452,43533,1945,0,1,0,0,0,0,0,0,0,0
31453,79526,2007,0,0,0,0,0,0,0,1,0,0
31454,231263,2013,0,0,0,0,0,0,0,0,1,0
31455,120475,2011,0,0,0,0,0,0,0,0,1,0
31456,87593,2011,0,0,0,0,0,0,0,0,1,0
31457,132894,2012,0,0,0,0,0,0,0,0,1,0
31458,95758,2006,0,0,0,0,0,0,0,1,0,0
31459,347688,2015,0,0,0,0,0,0,0,0,1,0
31460,120589,1975,0,0,0,0,1,0,0,0,0,0
31461,323383,2015,0,0,0,0,0,0,0,0,1,0
31462,207699,1990,0,0,0,0,0,0,1,0,0,0
31463,47447,1962,0,0,0,1,0,0,0,0,0,0
31464,46230,1990,0,0,0,0,0,0,1,0,0,0
31465,60843,2003,0,0,0,0,0,0,0,1,0,0
31466,53315,2008,0,0,0,0,0,0,0,1,0,0
31467,60002,2006,0,0,0,0,0,0,0,1,0,0
