,id,title,runtime,budget,revenue,vote_average,vote_count,popularity
37641,331354,Requisitos para ser una persona normal,97.53048244599658,0,0,6.6,38,2.016359
37642,9321,The Polar Bear,90.0,0,0,5.9,12,0.779077
37643,183176,Lord Montagu,79.0,0,0,0.0,0,0.048548
37644,228204,Bayou Blue,79.0,0,0,4.0,1,0.060943
37645,257614,As the Palaces Burn,121.0,0,0,7.1,10,0.639113
37646,340881,About Scout,92.0,0,0,5.8,6,0.515234
37647,382951,A Sunday Horse,108.0,0,0,6.2,12,1.887931
37648,216529,Doomed! The Untold Story of Roger Corman's The Fantastic Four,85.0,50000,0,7.8,8,0.851054
37649,107587,The Day Silence Died,108.0,0,0,7.0,1,0.073531
37650,59944,From Me To You,128.0,0,0,6.1,20,1.42545
37651,363185,Mastizaade,119.0,0,0,3.6,7,2.053519
37652,150025,Django's Cut Price Corpses,83.0,0,0,5.0,1,0.373369
37653,74831,The Devil's Wedding Night,80.0,0,0,3.0,3,0.926611
37654,148184,Who Killed Chea Vichea?,56.0,350000,0,0.0,0,0.005882
37655,30909,If I Should Die Before I Wake,73.0,0,0,4.5,2,0.083797
37656,114354,The River and Death,91.0,0,0,6.3,3,0.483034
37657,112631,Daniel & Ana,90.0,0,0,5.9,11,1.39526
37658,234815,Las Poquianchis,97.53048244599658,0,0,5.0,3,0.824564
37659,240628,Black Wind,127.0,0,0,7.3,3,0.155926
37660,258450,Addictions and Subtractions,108.0,1500000,0,6.6,5,0.66142
37661,312101,Used Parts,95.0,0,0,6.5,2,0.276641
37662,186066,National Mechanics,105.0,0,0,5.7,3,0.148701
37663,82265,Las bicicletas son para el verano,97.53048244599658,0,0,6.3,3,0.151026
37664,157153,Benjamín's Wife,90.0,0,0,6.5,4,0.222001
37665,43953,War of the Birds,68.0,0,0,6.3,5,0.565231
37666,128177,Elisa Before the End of the World,80.0,0,0,7.3,3,0.619812
37667,249368,Ciudad de Ciegos,87.0,0,0,5.0,1,0.087611
37668,119616,Black Butterfly,118.0,0,0,5.0,3,0.353809
37669,197790,Ninja USA,95.0,0,0,7.0,2,0.531679
37670,81524,Foreign Parts,81.0,0,0,6.7,3,0.112771
37671,185248,Pig,90.0,0,0,5.9,5,0.767653
37672,280901,Shakespeare and Victor Hugo's Intimacies,83.0,0,0,9.0,2,0.223269
37673,20205,Transmorphers Fall of Man,90.0,0,0,3.4,9,1.716174
37674,203351,Atlantic Rim,85.0,0,0,2.3,34,0.127455
37675,197624,AE: Apocalypse Earth,87.0,1000000,0,3.9,24,2.838956
37676,24198,AVH: Alien vs. Hunter,85.0,0,0,2.0,8,0.619336
37677,180935,Please Subscribe,79.0,0,0,7.4,8,0.925468
37678,179398,Please Kill Mr. Know It All,87.0,0,0,5.5,1,0.095686
37679,237200,Jerusalem,45.0,0,0,6.9,7,1.758496
37680,273598,Road to Your Heart,112.0,0,0,5.5,6,0.501787
37681,354100,Becoming Bulletproof,80.0,0,0,9.3,3,0.127016
37682,143983,"Me, a Groupie",89.0,0,0,5.3,4,1.059342
37683,373441,Jim: The James Foley Story,111.0,0,0,7.9,13,1.149859
37684,217172,Sing Your Way Home,72.0,0,0,0.0,0,0.518113
37685,100528,The War Against Mrs. Hadley,86.0,0,0,0.0,0,0.080791
37686,279634,Vortex,140.0,0,0,5.0,1,0.149484
37687,334894,Nightmare Code,90.0,0,0,5.1,6,0.243615
37688,52236,First Ascent: The Series,97.53048244599658,0,0,0.0,0,0.008397
37689,166256,Main Madhuri Dixit Banna Chahti Hoon!,97.53048244599658,0,0,0.0,0,0.0
37690,303398,Jaal: The Trap,97.53048244599658,0,0,3.5,2,0.359771
37691,295508,Calcutta Mail,127.0,0,0,0.0,0,0.00972
37692,71064,Dhund: The Fog,153.0,0,0,0.0,0,0.003396
37693,362291,Chura Liyaa Hai Tumne,97.53048244599658,0,0,6.0,1,0.056129
37694,205211,Saaya,97.53048244599658,0,0,6.0,1,0.093072
37695,318484,Qayamat: City Under Threat,97.53048244599658,0,0,5.0,1,0.055968
37696,166225,Khel,174.0,0,0,5.0,1,0.073323
37697,71920,LOC: Kargil,240.0,0,0,5.0,3,0.108233
37698,354547,Hawa,129.0,0,0,0.0,0,0.002361
37700,345426,Khushi,159.0,0,0,5.8,4,0.712619
37701,101783,Zameen,154.0,0,0,3.5,3,0.362692
37702,86576,Paap,115.0,0,0,6.4,4,0.22653
37703,46428,Gangaajal,157.0,0,0,5.8,10,0.628507
37704,257087,The Veil,93.0,4000000,0,4.4,123,10.087243
37705,217605,The Grave Digger,85.0,0,0,5.0,1,0.042332
37707,104548,Demons,135.0,0,0,8.6,11,0.012236
37708,313108,Ode to My Father,126.0,0,0,7.4,15,1.005648
37709,382155,Pitbull. New Order,133.0,0,0,6.7,20,1.921469
37710,74919,Pitbull,97.53048244599658,0,0,8.2,7,0.547948
37711,139635,El hijo del cura,82.0,0,0,0.0,0,0.281148
37712,44528,The Matthew Shepard Story,92.0,0,0,4.5,6,0.708303
37713,127329,Naked Soldier,94.0,0,0,4.6,7,1.170411
37714,85580,Flyin' Ryan,84.0,0,0,0.0,0,0.003331
37715,9939,The Chatroom,97.53048244599658,0,0,0.0,0,0.002495
37716,379873,L'abbiamo fatta grossa,112.0,0,0,5.3,77,2.908434
37717,137269,Cousin Jules,91.0,0,0,9.3,3,0.451329
37718,44239,The Alphabet,4.0,0,0,6.9,51,1.906062
37719,20534,Murder,131.0,0,0,5.4,7,0.387378
37720,21665,Khakee,174.0,0,0,6.2,15,1.393286
37721,166027,Fida,97.53048244599658,0,0,5.2,5,0.2506
37722,117341,Madhoshi,145.0,0,0,5.0,2,0.100055
37723,211105,Krishna Cottage,97.53048244599658,0,0,4.8,4,0.541131
37724,115153,Kismat,143.0,0,0,5.5,4,0.978406
37725,72051,Garv: Pride and Honour,162.0,1300000,11000000,4.5,4,0.386315
37726,361866,Rudraksh,145.0,0,0,2.8,4,0.4773
37727,159069,Vaastu Shastra,97.53048244599658,0,0,0.0,0,0.002574
37728,127531,Deewaar: Let's Bring Our Heroes Home,161.0,0,0,0.0,0,0.003405
37729,196852,Asambhav,139.0,0,0,5.0,2,0.657994
37730,135199,Ek Hasina Thi,120.0,0,0,4.9,10,0.47165
37731,117099,Bardaasht,160.0,0,0,6.0,2,0.146308
37732,336735,Lakeer - Forbidden Lines,170.0,0,0,6.0,1,0.087731
37733,277229,Taarzan: The Wonder Car,163.0,0,0,3.0,2,0.072964
37734,232817,Plan,149.0,0,0,0.0,0,0.043816
37735,66702,Dil Ne Jise Apna Kahaa,134.0,0,0,4.1,4,0.281065
37736,103212,Rakht,162.0,0,0,4.0,5,0.761261
37737,158780,Run,97.53048244599658,0,0,5.5,4,0.714987
37738,184395,"In Youth, Beside the Lonely Sea",5.0,0,0,7.0,1,0.036477
37739,195557,Panorama of Eiffel Tower,1.0,0,0,6.5,2,0.071812
37740,195562,Eiffel Tower from Trocadero Palace,1.0,0,0,3.0,1,0.036477
37741,195535,Palace of Electricity,1.0,0,0,5.5,2,0.071779
37742,195561,Champs de Mars,1.0,0,0,6.3,3,0.204704
37743,195653,Scene from the Elevator Ascending Eiffel Tower,2.0,0,0,6.5,2,0.071815
37744,195713,"Captain Nissen Going Through Whirlpool Rapids, Niagara Falls",2.0,0,0,6.0,2,0.071756
37745,163111,Down the Hudson,3.0,0,0,6.5,2,0.071759
37746,195732,The Ghost Train,1.0,0,0,5.0,1,0.036488
37747,196044,"Panorama View, Street Car Motor Room",3.0,0,0,5.5,2,0.100843
37748,202020,Melody on Parade,5.0,0,0,3.0,1,0.036471
37749,156529,La cartomancienne,12.0,0,0,6.0,1,0.036477
37750,184522,Pie in the Sky,22.0,0,0,5.0,1,0.051255
37751,161898,Oil: A Symphony in Motion,8.0,0,0,6.5,2,0.100461
37752,303982,Vai Que Cola - O Filme,105.0,0,0,6.0,55,2.792306
37753,228184,Os Caras de Pau em O Misterioso Roubo do Anel,91.0,0,0,5.0,6,0.747073
37754,153695,Nature Unleashed: Volcano,97.53048244599658,0,0,4.4,7,0.88017
37755,300602,Capture the Flag,94.0,14000000,8306690,5.7,52,6.345679
37756,258585,Arvon veli,97.53048244599658,0,0,0.0,0,0.003307
37757,41093,Moszkva tér,97.53048244599658,0,0,7.5,2,0.366975
37758,53871,Glastonbury,135.0,0,0,6.1,4,0.328167
37759,283424,The Eternity Man,63.0,0,0,5.0,1,0.119274
37760,57296,Oil City Confidential,104.0,0,0,8.5,2,0.408882
37761,324317,The Ecstasy of Wilko Johnson,91.0,0,0,7.3,3,0.420739
37762,23729,The Invicible Cell,100.0,1520000,0,5.7,5,0.749969
37763,258749,They Are All Dead,97.53048244599658,0,0,7.2,10,0.73028
37764,373878,Lusers,100.0,2000000,0,2.0,1,0.361454
37765,371645,Hunt for the Wilderpeople,101.0,0,0,7.8,453,9.259371
37766,347064,Jurassic Prey,87.0,0,0,3.7,8,0.687557
37767,347847,The Sand,84.0,0,0,3.8,29,3.035252
37768,354110,Forsaken,90.0,11000000,0,5.8,104,12.948669
37769,20132,Kaal,127.0,0,0,5.1,10,0.695019
37770,97341,Deewane Huye Paagal,150.0,0,355962,5.3,6,2.06066
37771,22429,Kyaa Kool Hai Hum,172.0,0,0,4.8,8,1.136152
37772,20390,No Entry,158.0,0,0,7.0,11,1.382637
37773,58725,Netaji Subhas Chandra Bose: The Forgotten Hero,222.0,0,0,8.0,1,0.388216
37774,39217,Maine Pyaar Kyun Kiya,145.0,0,0,4.4,7,0.581967
37775,83903,Vaah! Life Ho Toh Aisi!,132.0,0,0,4.8,6,0.352947
37776,15978,Naina,103.0,500000,0,3.4,5,0.465984
37777,40017,Kalyug,97.53048244599658,0,0,4.5,2,0.14583
37778,276387,Shikhar,97.53048244599658,0,0,3.0,1,0.039977
37779,20296,Chocolate: Deep Dark Secrets,200.0,0,0,3.4,6,0.992054
37780,161212,Kyon Ki...,160.0,0,0,5.5,10,0.867723
37781,181267,Celestial Subway Lines/Salvaging Noise,68.0,0,0,8.5,2,0.07997
37782,272220,Karam,117.0,0,0,5.0,3,0.953813
37783,301687,Tango Charlie,97.53048244599658,0,0,6.0,1,0.079571
37784,107391,L'ange,70.0,0,0,8.3,3,0.017815
37785,49496,Aashiq Banaya Aapne,97.53048244599658,0,0,3.3,6,0.802008
37786,218150,Nightfall,140.0,0,0,7.5,2,0.075996
37787,371442,Bad Roomies,93.0,0,0,4.6,26,1.308065
37788,220500,The Bed You Sleep In,117.0,0,0,0.0,0,0.325
37789,31364,Waqt: The Race Against Time,153.0,0,0,5.1,8,0.614761
37790,129882,Phantom Love,87.0,0,0,5.0,6,0.582257
37791,202253,Voices Through Time,86.0,0,0,8.7,6,0.517789
37792,114006,Oriental Elegy,43.0,0,0,5.0,2,0.08101
37793,69346,Zeher,132.0,0,0,5.5,4,0.318265
37794,21555,Socha Na tha,97.53048244599658,0,0,5.7,5,0.43779
37795,58302,Dus,146.0,0,0,4.4,10,1.798957
37796,97361,'D',107.0,0,0,5.8,3,0.61062
37797,243416,Acéphale,90.0,0,0,10.0,1,0.052426
37798,237422,Avetik,80.0,0,0,10.0,3,0.149675
37799,330430,Cómo pasan las horas,85.0,0,0,5.0,1,0.053203
37800,140231,Elaan,97.53048244599658,0,0,6.0,5,1.598655
37801,65719,"Baxter, Vera Baxter",91.0,0,0,5.0,2,0.07725
37802,20623,Page 3,139.0,0,0,6.4,11,0.684585
37803,48318,Family Nest,108.0,0,0,6.3,6,0.116928
37804,129820,Silence and Cry,73.0,0,0,6.8,5,0.476432
37805,362812,Chaahat Ek Nasha...,97.53048244599658,0,140,0.0,0,0.003647
37806,170856,Deux fois,63.0,0,0,5.0,1,0.039134
37807,45886,Days of Eclipse,139.0,0,0,5.8,8,1.411653
37808,118635,Elegy of a Voyage,47.0,0,0,7.2,5,0.22814
37809,281122,Ere erera baleibu icik subua aruaren,75.0,0,0,9.0,4,0.021428
37810,149094,Story of Night,61.0,0,0,8.0,1,0.000578
37811,111988,Alexander the Great,235.0,0,0,7.3,3,0.71334
37812,249347,Landscape,60.0,0,0,1.0,1,0.040395
37813,278269,The Settlement,77.0,0,0,3.8,5,0.17833
37814,44351,Rabbits,42.0,0,0,7.1,64,2.607215
37815,46857,Somnambulance,129.0,0,0,5.3,2,0.353023
37816,36224,Subconscious Cruelty,92.0,100,0,5.8,17,1.349913
37817,88860,Three Days,75.0,0,0,6.5,6,0.536387
37818,219693,Dopo quella notte,99.0,0,0,0.0,0,0.38098
37819,86077,4 Elements,89.0,0,0,6.0,2,0.074221
37820,64225,Love on the Ground,169.0,0,0,6.0,2,0.003013
37821,47239,Fear of Fear,88.0,0,0,7.3,3,0.171746
37822,111248,The Belovs,60.0,0,0,3.6,4,0.450888
37823,201639,Bloody Mondays & Strawberry Pies,80.0,0,0,0.0,0,0.023148
37824,44066,Daughters of the Sun,92.0,0,0,5.0,1,0.089705
37825,177564,Destroy Yourselves,75.0,0,0,8.0,2,0.071856
37826,87394,Dogora,97.53048244599658,0,0,5.0,1,0.053087
37827,217247,The Issa Valley,110.0,0,0,5.0,1,0.473698
37828,27598,"You're Out of Your Mind, Madicken",98.0,0,0,6.3,5,1.488704
37829,245324,Egomania: Island Without Hope,84.0,0,0,6.0,2,1.112241
37830,78547,Une femme d'extérieur,118.0,0,0,6.0,1,0.036477
37831,73094,The Fool of the World and the Flying Ship,54.0,0,0,6.7,5,0.001393
37832,175380,Twilight Zone,83.0,0,0,2.9,4,0.407463
37833,129933,Paraguayan Hammock,78.0,0,0,5.0,4,0.22129
37834,94807,Heaven's Heart,95.0,0,0,5.5,2,0.113907
37835,71117,Woman of Water,115.0,0,0,7.7,3,0.151743
37836,4747,Nathalie Granger,83.0,0,0,6.2,5,0.356234
37837,178907,The Lonely Voice of Man,87.0,0,0,5.9,7,0.076367
37838,202662,Cantata,94.0,0,0,8.5,2,0.368265
37839,20907,Opium: Diary of a Madwoman,113.0,0,0,5.3,7,0.721084
37840,74903,Almanac of Fall,119.0,0,0,7.0,7,0.79921
37841,80080,Fruit of Paradise,99.0,0,0,7.3,8,0.103347
37842,31450,Pavee Lackeen: The Traveller Girl,87.0,0,0,6.7,3,0.616934
37843,265845,Pink Ulysses,98.0,0,0,5.0,1,0.001393
37844,27671,Pop Skull,86.0,2000,0,3.7,3,0.222681
37845,138093,Revue,82.0,0,0,6.3,3,0.110644
37846,69022,Bipedalism,90.0,0,2800,2.5,5,0.252171
37847,64404,Le révélateur,67.0,0,0,6.8,4,0.206755
37848,149455,A Spring for the Thirsty,70.0,0,0,8.5,2,0.141187
37849,69917,Room,97.53048244599658,0,0,2.5,2,0.117059
37850,126610,RR,115.0,0,0,5.0,1,0.330803
37851,84848,Blood,90.0,478000,0,3.7,3,0.170569
37852,52701,A Humble Life,76.0,0,0,6.0,2,0.081326
37853,10749,Sophiiiie!,107.0,0,0,6.0,1,0.216899
37855,62759,Quiet Days in Clichy,80.0,0,0,4.4,10,0.405074
37856,336970,True Siblings,58.0,0,0,8.0,2,2.364355
37857,155052,Whispering Pages,77.0,0,0,8.5,2,0.512921
37858,92988,Die Totale Therapie,115.0,0,0,0.0,0,0.006331
37859,45204,Stages,80.0,0,0,6.0,3,0.179226
37860,10500,No Place to Go,110.0,0,0,6.5,2,0.660998
37861,101965,Undo,47.0,0,0,3.0,3,0.975006
37862,149727,The Plea,72.0,0,0,6.3,4,0.27382
37863,162877,Venus In Furs,70.0,0,0,4.3,3,0.585592
37864,49446,You Wont Miss Me,81.0,0,0,5.3,3,0.623463
37865,19008,The Garden,99.0,0,0,6.9,8,0.466638
37866,292533,Women's Prison,106.0,0,0,6.0,1,0.037647
37867,108949,Insiang,95.0,0,0,7.5,7,2.347695
37868,11869,"Quax, der Bruchpilot",92.0,0,0,6.3,4,0.190565
37869,128714,Tess of the D'Urbervilles,180.0,0,0,6.6,5,0.767216
37870,383725,Forgive Me,83.0,0,0,0.0,0,0.001177
37871,45677,7 Years,86.0,0,0,5.0,1,0.045413
37872,8846,Alone,88.0,0,0,7.1,7,0.666796
37873,69019,The Amazing Mr. Bickford,52.0,0,0,5.0,2,0.174562
37874,94790,How to Become Myself,97.0,0,0,0.0,0,0.003961
37875,84023,The Adopted Son,81.0,0,0,4.0,2,0.176254
37876,101917,Bluebird,77.0,0,0,5.0,1,0.039123
37877,108639,Blush,55.0,0,0,4.0,1,0.122913
37878,80990,Parental Guidance,52.0,0,0,7.3,4,4.195102
37879,56487,The Bosom Friend,60.0,0,0,8.0,1,0.051062
37880,66541,I Sent a Letter to My Love,112.0,0,0,0.0,0,0.000344
37881,65504,Chronopolis,52.0,0,0,5.3,4,0.873757
37882,85904,The Inner Scar,60.0,0,0,8.3,7,0.000578
37883,152653,Clubbed to Death,97.53048244599658,0,0,6.3,3,0.122462
37884,185153,The Courtesans of Bombay,74.0,0,0,0.0,0,0.0525
37885,70503,Crepuscule,70.0,0,0,0.0,0,0.017926
37886,121740,Details,114.0,0,0,0.0,0,0.373635
37887,46212,Dragon's Return,84.0,0,0,5.0,1,0.036472
37888,160960,Elevator Movie,97.53048244599658,25000,0,5.0,1,0.037726
37889,33297,Her Name Is Sabine,85.0,0,0,3.8,5,0.507087
37890,76547,Felix and Lola,89.0,0,0,5.5,2,0.219383
37891,83185,A Love Movie,91.0,0,0,5.0,1,0.327211
37892,182991,Finisterre,57.0,0,0,0.0,0,0.002539
37893,161361,The Forbidden Quest,75.0,0,0,0.0,0,0.000234
37894,376951,Francis Bacon,55.0,0,0,5.0,1,0.000308
37895,312399,Toy Reanimator,47.0,60,0,0.0,0,0.002385
37896,40123,Genius Party,85.0,0,0,6.2,11,1.113388
37897,47510,The Guatemalan Handshake,98.0,0,0,6.5,3,0.21442
37898,62297,Guernsey,90.0,0,0,5.8,3,0.793096
37899,11445,Gypo,98.0,0,0,5.8,4,0.48529
37900,372946,The Box,68.0,0,0,0.0,0,0.002672
37901,41472,Flower & Snake,115.0,0,0,5.4,8,2.05075
37902,180879,Harry Munter,101.0,0,0,4.3,3,0.304433
37903,343825,Het is een schone dag geweest,70.0,0,0,0.0,0,3.6e-05
37904,67263,Alpine Fire,120.0,0,0,7.6,6,0.880194
37905,26368,Spring and Chaos,55.0,0,0,8.0,1,0.037028
37906,145191,I Always Wanted to Be a Saint,90.0,0,0,0.0,0,0.004918
37907,158968,Salt for Svanetia,55.0,0,0,7.0,3,0.112502
37908,100086,Silent Waters,99.0,0,0,7.0,2,0.146994
37909,35451,Love on Sunday,89.0,0,0,7.0,1,0.1279
37910,271667,Landscape,106.0,0,0,5.0,1,0.204367
37911,123406,Fallen,90.0,0,0,5.0,1,0.044896
37913,49695,Grass Labyrinth,50.0,0,0,8.0,6,0.079542
37914,79860,Mirrored Mind,61.0,0,0,6.3,4,0.153654
37915,350765,Langsamer Sommer,84.0,0,0,5.0,3,0.112442
37916,254313,Swan Lake: The Zone,90.0,0,0,4.3,4,0.006091
37917,7274,La León,85.0,0,0,8.7,3,0.114889
37918,169108,Lomax the Songhunter,97.53048244599658,0,0,0.0,0,0.002354
37919,225760,Lulu,75.0,0,0,5.0,2,0.304627
37920,114645,Days of 36,105.0,0,0,6.1,4,0.023867
37921,36895,Suzaku,95.0,0,0,6.4,14,3.340118
37922,228216,Molly's Way,84.0,0,0,0.0,0,0.027063
37923,4979,Windows on Monday,88.0,0,0,0.0,0,0.405594
37924,282553,The Muse,72.0,0,0,0.0,0,0.110908
37925,265793,Nadia and Sarra,90.0,0,0,0.0,0,0.456747
37926,105760,The Tribulations of Balthazar Kober,115.0,0,0,7.5,2,0.013577
37927,67355,No Child of Mine,82.0,0,0,0.0,0,0.001408
37928,44436,Oddsac,54.0,0,0,5.6,10,0.364854
37929,103953,Barren Illusion,95.0,0,0,6.0,1,0.059715
37930,211714,Oblivion,93.0,0,0,4.8,2,0.080969
37931,246417,"Daddy, Father Frost Is Dead",81.0,0,0,7.5,2,0.002001
37932,243934,Pin Boy,90.0,0,0,10.0,1,0.04307
37933,64944,A Parting Shot,84.0,2700000,0,0.0,0,0.00376
37934,88302,Pirosmani,85.0,0,0,6.2,7,0.210885
37935,180695,The Roe's Room,90.0,0,0,5.0,3,0.313359
37936,218728,Prinzessin,97.53048244599658,0,0,4.3,2,0.106238
37937,70794,Empty Days,105.0,0,0,6.0,1,0.054167
37938,1837,The Secret,107.0,0,0,5.0,2,1.036431
37939,98642,The Suit,92.0,0,0,5.5,2,0.09539
37940,335201,Signer's Suitcase,84.0,0,0,0.0,0,0.001177
37941,70457,Small Gods,85.0,0,0,0.0,0,0.003861
37942,89757,Smoke and Flesh,70.0,0,0,2.0,1,0.036471
37943,35749,Alice In Acidland,55.0,0,0,4.4,5,0.479417
37944,302436,The Snow Maiden,90.0,0,0,6.0,1,0.595183
37945,49941,Silent Storm,93.0,0,0,0.0,0,0.001177
37946,189556,Svyato,33.0,10000,0,3.8,3,0.401541
37947,89560,"Everything's Fine, We're Leaving",96.0,0,0,0.0,0,0.02065
37948,136141,The Steel Road,77.0,0,0,6.0,3,0.151206
37949,47900,"Birds, Orphans and Fools",78.0,0,0,7.0,6,0.7095
37950,115239,Wojaczek,90.0,0,0,5.0,1,0.054685
37951,271124,Woodenhead,90.0,27000,0,5.2,3,0.151836
37952,44673,The Matrimony,91.0,2500000,0,5.3,6,1.05298
37953,76760,Labyrinth of Dreams,90.0,0,0,8.5,2,0.10653
37954,48449,The Pocket-knife,90.0,0,0,6.4,4,0.486142
37955,282086,Shark in the Head,75.0,0,0,0.0,0,0.005914
37956,104374,Woman of the Lake,102.0,0,0,6.9,7,0.969826
37957,382725,Sociopathia,86.0,0,0,5.1,7,1.112734
37958,375732,The Ritchie Blackmore Story,134.0,0,0,7.7,3,0.133132
37959,378227,Natsamrat,166.0,0,0,8.8,6,0.251476
37960,111974,Cycling Chronicles: Landscapes the Boy Saw,89.0,0,0,3.0,1,0.095752
37961,68876,32A,89.0,0,0,6.7,6,0.567032
37962,14489,The Scarlet Flower,66.0,0,0,5.0,1,0.047926
37963,39241,The Human Dutch,90.0,250000,0,6.3,3,0.200911
37964,49125,Allonsanfan,115.0,0,0,7.5,6,0.761845
37965,85265,The Child,135.0,0,0,5.0,3,0.162737
37966,269843,Fear,92.0,0,0,0.0,0,0.00492
37967,171213,Love After Love,104.0,0,0,0.0,0,0.6425
37968,104354,The Tree of Guernica,110.0,0,0,8.5,2,0.078182
37969,276702,Arvo Pärt: 24 Preludes for a Fugue,89.0,0,0,0.0,0,0.003527
37970,46632,Long Live Ghosts!,85.0,0,0,5.8,6,0.284167
37971,112044,Atlantis,90.0,0,0,0.0,0,0.004706
37972,39798,Bashing,82.0,0,0,6.3,2,0.279208
37973,105254,The Touch,115.0,6900000,6530000,6.0,3,0.659046
37974,44072,The Cyclist,95.0,0,0,6.7,3,0.831747
37975,162396,The Big Swap,97.53048244599658,0,0,0.0,0,0.38283
37976,39510,Blood Tea and Red String,71.0,0,0,7.7,6,0.303121
37977,275932,Boy! What a Girl!,97.53048244599658,0,0,6.0,1,0.038915
37978,107852,Ça brûle,111.0,0,0,0.0,0,0.004805
37979,28525,The Unscrupulous Ones,100.0,0,0,7.0,3,0.107987
37980,198450,The Cannibals,90.0,0,0,7.7,3,0.000308
37981,16403,Tears for Sale,86.0,6000000,0,6.1,5,1.836576
37982,79048,C'est la vie,97.53048244599658,0,0,0.0,0,0.001714
37983,106538,Un amour de femme,89.0,0,0,5.7,13,0.620213
37984,361980,We Are the Pirates of the Roads,85.0,1700000,0,0.0,0,1.147538
37985,163077,Days of Nietzsche in Turin,85.0,0,0,0.0,0,0.001194
37986,143959,Ricky Rapper and Cool Wendy,72.0,0,0,0.0,0,0.009599
37988,293313,Risto Räppääjä ja liukas Lennart,77.0,1300000,0,0.0,0,0.020492
37989,140278,Dogville Confessions,53.0,0,0,6.2,9,0.375271
37990,353641,Risto Räppääjä ja Sevillan saituri,73.0,0,0,0.0,0,0.028333
37991,270936,Ellen ten Damme: As I Was Wondering Where This Mixed-up Little Life of Mine Was Leading To,66.0,0,0,0.0,0,0.003571
37992,293471,Jill and Joy,80.0,2100000,0,0.0,0,0.017998
37993,364387,Jill And Joy's Winter,97.53048244599658,0,0,0.0,0,0.030142
37994,52775,Fanfare,86.0,0,0,7.6,5,0.682221
37995,64504,My Best Friend's Girl,97.53048244599658,0,0,5.6,12,1.060343
37996,61320,Fimfárum Jana Wericha,100.0,0,0,4.8,3,0.297479
37997,61313,Fimfarum 2,97.0,0,0,7.5,2,0.074607
37998,69120,Flower in the Pocket,97.53048244599658,0,0,7.0,1,0.054363
37999,72654,Parents,90.0,0,0,4.0,2,0.110061
38000,74955,Screaming Masterpiece,84.0,0,0,7.3,3,0.739587
38001,78563,The Giants,84.0,0,0,7.1,14,0.588546
38002,33130,Gewoon Hans,97.53048244599658,0,0,7.0,1,0.04291
38003,57954,Gizmo!,77.0,0,0,6.2,6,0.227416
38004,84026,The Gleaners and I: Two Years Later,63.0,0,0,6.6,8,0.299014
38005,122356,Goshogaoka,63.0,0,0,0.0,0,0.00349
38006,148853,Legacy,75.0,0,0,5.5,2,1.383278
38007,73503,Last Stop,89.0,0,0,7.0,1,0.042157
38008,206157,Into the Badlands,89.0,0,0,4.0,2,0.548013
38009,16159,Sundown: The Vampire in Retreat,104.0,2800000,0,6.0,15,1.578122
38010,27496,Nightmare in Wax,98.0,0,0,5.0,3,0.91329
38011,185495,Terror in the Wax Museum,93.0,0,0,5.9,5,0.698608
38012,123897,Cave In!,120.0,0,0,0.0,0,0.304105
38013,70748,Uma Onda no Ar,92.0,0,0,0.0,0,0.003374
38014,214355,Cine Holliúdy,91.0,0,4900000,6.3,10,0.655482
38015,186738,The Red Light Bandit,92.0,0,0,7.6,5,0.745164
38016,68173,Jungle Freaks,110.0,0,0,6.8,11,0.377849
38017,37993,Angels of the Sun,92.0,0,0,6.4,8,0.300501
38018,116146,"Iracema, Uma Transa Amazônica",91.0,0,0,6.5,2,0.002001
38019,44589,The Clan - Tale of the Frogs,95.0,0,0,7.0,2,0.002317
38020,278778,Dancing Ninja,97.0,0,0,4.7,3,0.205246
38021,352720,My Good Hans,111.0,3500000,0,6.5,2,0.117871
38022,316111,Riuscirà l'avvocato Franco Benenato a sconfiggere il suo acerrimo nemico il pretore Ciccio De Ingras?,97.53048244599658,0,0,0.0,0,0.000559
38023,260163,Apocalyptic,84.0,0,0,5.1,8,0.589528
38024,286367,Classroom 6,76.0,0,0,4.8,9,1.348183
38025,178687,616: Paranormal Incident,83.0,0,0,3.1,8,1.445628
38026,52416,4 Horror Tales - Roommates,93.0,0,0,6.3,4,0.686167
38027,51205,Joy of Learning,95.0,0,0,7.5,2,0.074827
38028,280045,El gafe,97.53048244599658,0,0,7.0,1,0.269518
38029,205943,Severed Footage,1.0,0,0,3.3,3,1.135373
38030,169865,The Frankenstein Theory,87.0,0,0,4.4,31,3.944932
38031,216068,The Big Broadcast of 1937,100.0,0,0,7.0,1,0.331503
38032,308269,"Gore, Quebec",79.0,7000,0,0.0,0,0.032138
38033,74727,Long Pigs,81.0,250000,0,5.1,8,1.277626
38034,38440,Gangster,117.0,0,0,6.5,12,0.720185
38035,316840,Bhoot Unkle,110.0,0,0,0.0,0,0.005157
38036,236007,Naksha,97.53048244599658,0,0,4.0,1,0.083143
38037,20182,Alien Abduction: Incident in Lake County,93.0,0,0,5.9,29,3.726699
38038,46432,Woh Lamhe,97.53048244599658,0,0,5.0,3,0.429974
38039,347807,Fight Club: Members Only,140.0,0,0,2.5,2,0.109991
38040,59362,Pyaar Ke Side Effects,132.0,0,0,6.3,3,0.160698
38041,20494,Malamaal Weekly,138.0,0,204,4.7,9,1.479018
38042,20145,36 China Town,147.0,0,0,5.5,11,1.029823
38043,20092,Corporate,142.0,0,0,6.8,5,0.737303
