,id,title,Paramount Pictures,MGM,20th Century Fox,Warner Bros.,Universal Pictures,Columbia Pictures,Disney,Pixar,New Line Cinema,United Artists,Canal+,RKO Radio Pictures,Touchstone Pictures,BBC Films
40454,63710,Honey 2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40455,244182,Emma,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40456,339967,Colossal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40457,390296,Do Not Resist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40458,39751,Drunken Monkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40459,57309,Slice,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40460,36113,Getting Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40461,358808,Tharlo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40462,145132,A Heartland Christmas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40463,41281,Moondance Alexander,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40464,105768,Flicka: Country Pride,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40465,38048,The Wild Stallion,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40466,65900,Of Parents and Children,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40467,271033,Siringo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40468,116494,Clearcut,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40469,25778,Felicity: An American Girl Adventure,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40470,18182,An American Girl: Chrissa Stands Strong,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40471,25786,Samantha: An American Girl Holiday,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40472,24886,Minor Details,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40473,239033,Escape to Witch Mountain,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40474,281506,Isabelle Dances Into the Spotlight,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40475,37453,Molly: An American Girl on the Home Front,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40476,34075,Beyond Witch Mountain,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40477,79737,Au Pair 3: Adventure in Paradise,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40478,407655,A Cinderella Story: If the Shoe Fits,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40479,34092,Lover of Loser,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40480,39772,Little Crumb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40481,35840,The Hell of '63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40482,24862,Crash and Burn,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40483,410634,Diggers,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40484,402193,Night Guards,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40485,382563,Where's the Dragon?,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40486,300605,City of God – 10 Years Later,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40487,89825,You Are Umasou,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40488,229254,Veranda för en tenor,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40489,408508,Blue Jay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40490,230232,Heavenly Shift,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40491,359373,Interruption,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40492,86822,Voyage of Time: Life's Journey,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40493,241999,A Star for Christmas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40494,313369,La La Land,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40495,56413,Coyote Waits,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40496,155191,A Thief Of Time,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40497,407806,13th,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40498,318184,Umbkotid,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40499,53216,Validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40500,40470,Flirty Birdy,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40501,70278,Where Souls Go,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40502,145316,Air Mater,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40503,334517,The Siege of Jadotville,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40504,401861,Collector,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40505,377154,Being 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40506,227261,Love Is Blind,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40507,300672,Vincent N Roxxy,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40508,379779,The Present,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40509,404459,Road to Yesterday,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40510,292834,Brother Nature,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40511,348315,Clean Hands,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40512,375315,The Salesman,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40513,322476,Demons,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40514,294651,Pale Moon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40515,70554,Adopt a Sailor,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40516,355111,Barbie in Rock 'N Royals,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40517,377897,Barbie: Spy Squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40518,68529,Kick the Moon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40519,43776,The Waiting List,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40520,47562,Chasing Freedom,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40521,116327,How to Make a Monster,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40522,84711,Jungle Captive,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40523,403429,Two Lottery Tickets,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40524,223680,Love Building,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40525,58473,After the Promise,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40526,369885,Allied,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40527,340103,The Monster,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40528,241763,Skateboard,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40529,12631,Drei Mann in einem Boot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40530,50855,Angora Love,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40531,125958,The Blood Oranges,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40532,55602,Buried Alive,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40533,381045,Chicken People,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40534,76533,By the Sea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40535,36542,Mr. Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40536,45692,Paid in Full,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40537,254241,Piccadilly Incident,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40538,262848,Phantasm: Ravager,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40539,102242,Something to Sing About,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40540,97784,Teenage Cave Man,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40541,158811,Wise Girl,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40542,413441,Autumn in the Vineyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40543,283521,Falsely Accused,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40544,415766,Who Gets the Dog?,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40545,412851,Seneca's Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40546,20784,Charles Darwin and the Tree of Life,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40547,194757,The Sidelong Glances of a Pigeon Kicker,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40548,148753,Funeral March,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40549,142918,Woman of Tokyo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40550,126820,Baseball,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40551,331642,Born to Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40552,394822,London Town,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40553,100179,London in the Raw,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40554,54418,Primitive London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40555,15282,The Hide,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40556,97716,Scaramouche,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40557,411736,Batman: Return of the Caped Crusaders,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40558,324560,Brimstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40559,416390,Dugma: The Button,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40560,35826,Wicked Stepmother,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40561,149213,Murder in a Small Town,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40562,207932,Inferno,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40563,331313,Keeping Up with the Joneses,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40564,335796,Ouija: Origin of Evil,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40565,119914,Titus Andronicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40566,72701,Camila Jam,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40567,86172,Stray Dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40568,381040,My Blind Brother,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40569,419147,Louis Theroux: Savile,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40570,368993,Mascots,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40571,18739,Faintheart,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40572,418772,Crisis in Six Scenes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40573,410126,Patient Seven,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40574,364410,The White King,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40575,389972,What a Wonderful Family!,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40576,82406,Le Grand Chef,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40577,72857,Le Grand Chef 2: Kimchi Battle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40578,21194,Casi Divas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40579,406992,Wild Oats,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40580,136799,Trolls,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40581,376389,Sky Ladder: The Art of Cai Guo-Qiang,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40582,81583,45365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40583,319093,Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40584,27476,Nightmare Sisters,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40585,300424,LEGO DC Comics Super Heroes: Batman: Be-Leaguered,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40586,417026,Russell Peters: Almost Famous,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40587,198795,Pedro Páramo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40588,255885,Breadcrumb Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40589,413337,Girl in the Box,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40590,329697,Raiders!: The Story of the Greatest Fan Film Ever Made,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40591,105702,Finding Truelove,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40592,27443,Silver Lode,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40593,333099,Dream/Killer,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40594,279966,The Forgotten,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40595,267931,Hidden in the Woods,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40596,356895,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40597,258631,The Girl and The Echo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40598,301334,Una,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40599,145959,Obsessed,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40600,85200,Island of Blood,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40601,27462,Slave Girls from Beyond Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40602,104044,Roller Blade Warriors: Taken by Force,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40603,67390,Avenging Angel,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40604,81463,Mad Foxes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40605,68482,Tanya's Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40606,55996,Pacific Banana,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40607,29638,Werewolf in a Women's Prison,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40608,188836,The Fearless Young Boxer,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40609,378918,Snatched,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40610,81672,Passionate,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40611,26334,Run Bitch Run,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40612,86707,Silence,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40613,384683,The High Frontier,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40614,374515,Stalked by My Doctor,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40615,414610,Stalked by My Doctor: The Return,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40616,286567,Max Steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40617,42078,Elf Bowling the Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40618,377276,Struggle for Life,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40619,99896,The Custodian,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40620,376004,Adulterers,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40621,99536,Satanis: The Devil's Mass,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40622,386100,Fritz Lang,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40623,69484,Winter Days,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40624,381073,Operator,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40625,414067,Amber Alert,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40626,412924,Supersonic,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40627,28425,The Invisible Man's Revenge,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40628,292510,The Vagabond King,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40629,52949,An Evening of Edgar Allan Poe,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40630,285814,The Butterfly Ball,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40631,159538,The Strange Case of Alice Cooper,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40632,97128,El ángel de Budapest,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40633,369567,Las inquietudes de Shanti Andía,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40634,359805,21 Nights with Pattie,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40635,417028,The Swap,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40636,402543,Center Stage: On Pointe,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40637,30768,The Christmas Shoes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40638,299590,Best Christmas Party Ever,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40639,413440,Pumpkin Pie Wars,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40640,237709,The Twelve Trees of Christmas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40641,30351,All She Wants for Christmas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40642,398891,My Bakery in Brooklyn,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40643,150657,Merry In-Laws,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40644,412974,Love on a Limb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40645,414767,Death Al Dente: A Gourmet Detective Mystery,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40646,251630,A Kiss at Midnight,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40647,310417,Mending Fences,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40648,370765,Jessica Darling's It List,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40649,343858,Sweet Surrender,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40650,330161,Gourmet Detective,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40651,348631,Gourmet Detective: A Healthy Place to Die,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40652,243987,Sense and Sensibility,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40653,403330,Romantically Speaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40654,290100,Plan Bart,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40655,420703,O Shaolin do Sertão,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40656,385737,Always Shine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40657,332742,Song of Lahore,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40658,360284,A Light Beneath Their Feet,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40659,402298,Denial,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40660,422127,It's All Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40661,377448,The Rocky Horror Picture Show: Let's Do the Time Warp Again,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40662,164134,Pad Yatra: A Green Odyssey,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40663,343611,Jack Reacher: Never Go Back,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40664,316021,Frank & Lola,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40665,415078,Hamilton's America,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40666,291356,In a Valley of Violence,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40667,109841,Supernatural,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40668,121111,The Telephone Book,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40669,421958,Terror - Ihr Urteil,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40670,269057,Bang Bang Baby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40671,385722,Bling,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40672,258809,Broadway Bad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40673,346388,Black Mountain Poets,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40674,348320,Scream Week,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40675,87035,Razend,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40676,315252,Sneeuwwitje En De Zeven Kleine Mensen: Een Modern Sprookje,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40677,258113,Assepoester: Een Modern Sprookje,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40678,405763,The Adventures of Cinderella's Daughter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40679,111457,Ella Cinders,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40680,81420,Christmas Magic,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40681,120055,Trading Christmas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40682,74491,Confessions of an Ugly Stepsister,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40683,114108,Cinderella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40684,247158,Into the Woods,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40685,61736,The Ice Princess,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40686,22579,My Bestfriend's Girlfriend,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40687,263260,Aschenputtel,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40688,419771,The Monk and the Demon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40689,405656,Joe Cinque's Consolation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40690,339894,The Burrow,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40691,421281,Borrowed Time,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40692,366887,Bon Bini Holland,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40693,421619,The Constitution,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40694,365267,Strange Heaven,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40695,366696,The Red Pill,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40696,187790,Gunslinger,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40697,13626,Island of Lost Souls,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40698,326285,American Pastoral,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40699,422514,Killjoy's Psycho Circus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40700,43022,King of the Roaring 20's: The Story of Arnold Rothstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40701,44787,Native Land,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40702,179057,No Sad Songs for Me,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40703,282225,The Choice,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40704,218299,The Mayor of 44th Street,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40705,114471,The Secret Land,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40706,50699,Trancers 6: Life After Deth,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40707,421854,Joe Rogan: Triggered,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40708,333318,Scherzo Diabolico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40709,392058,"Fear, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
40710,413770,Ethel & Ernest,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40711,360029,Into the Inferno,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40712,339152,The Babushkas of Chernobyl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40713,352094,Ladrones,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40714,55739,Single Santa Seeks Mrs. Claus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40715,51443,Moonlight & Mistletoe,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716,26987,Christmas Do-Over,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40717,374461,Mr. Church,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40718,187276,In Memorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40719,57843,Mars,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40720,79871,Crazy Love,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40721,204051,The Surrogate Womb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40722,278544,Always Faithful,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40723,336216,One Floor Below,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40724,102870,Unfair World,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40725,410718,Before the Flood,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40726,29136,Flowers for Algernon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40727,59762,"Initiation: Silent Night, Deadly Night 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0
40728,46718,DC Showcase: Green Arrow,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40729,397514,The Windmill Massacre,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40730,421851,Michael Moore in TrumpLand,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40731,113649,Be with Me,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40732,381737,Manson's Lost Girls,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40733,61722,Sennentuntschi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40734,111118,The Big Fix,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40735,334541,Manchester by the Sea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40736,334543,Lion,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40737,345918,Come and Find Me,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40738,374440,Spa Night,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40739,370382,The Big Gun,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40740,283792,Ο Θανάσης στη χώρα της σφαλιάρας,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40741,164827,"What Did You Do in the War, Thanassi?",0,0,0,0,0,0,0,0,0,0,0,0,0,0
40742,185111,The Baldheaded Agent and the Land of Destruction Mission,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40743,296344,Politexnitis and Erimospitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40744,407799,The Genius of Marie Curie: The Woman Who Lit up the World,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40745,294409,Hollywood Without Make-Up,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40746,403450,At War with Love,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40747,39340,Behind Convent Walls,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40748,42123,Utu,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40749,415214,Operation Mekong,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40750,48601,Clement,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40751,42872,Alien 2: On Earth,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40752,107443,The Brave One,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40753,306383,Gajakessari,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40754,230628,Hayabusa: The Long Voyage Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40755,101665,Hayabusa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40756,407559,I Am the Pretty Thing That Lives in the House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40757,397243,The Autopsy of Jane Doe,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40758,402536,The Head Vanishes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40759,64501,Naughty @ 40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40760,117337,Kajraare,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40761,402370,Alleycats,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40762,319096,Whitney,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40763,366269,Satan Lives,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40764,74593,Bill Cosby: 49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40765,16143,Nitro,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40766,145963,The Bulleteers,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40767,27953,Kabadayı,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40768,139272,A Long Story,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40769,419639,The Thinning,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40770,41725,Captain Sindbad,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40771,413279,Team Thor,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40772,353728,Closet Monster,0,0,0,0,0,0,0,0,0,0,0,0,0,0
