,id,title,english_lang,foreign_lang,US_film,foreign_film,international
32451,154207,Hellboy Animated: Iron Shoes,1,0,1,0,0
32452,24442,The Black Shield Of Falworth,1,0,1,0,0
32453,211231,Jonny Quest Vs. The Cyber Insects,1,0,1,0,0
32454,33754,Scared Stiff,1,0,1,0,0
32455,230428,Cas & Dylan,1,0,1,0,0
32456,93492,Gladiators 7,0,1,0,0,1
32457,103711,Charley and the Angel,1,0,1,0,0
32458,106358,Atom Man vs Superman,1,0,1,0,0
32459,126712,Superman,1,0,1,0,0
32460,26155,The Invisible Boy,1,0,0,0,0
32461,18082,Tired of Kissing Frogs,0,1,0,1,0
32462,34138,Night Of The Twisters,1,0,0,0,1
32463,61113,The 4th Tenor,1,0,1,0,0
32464,137984,The Collection,1,0,0,0,0
32465,67313,One Wild Oat,1,0,0,0,0
32466,121001,The Biscuit Eater,1,0,1,0,0
32467,121959,The Deerslayer,1,0,0,0,0
32468,106355,Captain America,1,0,1,0,0
32469,124523,Joni,1,0,1,0,0
32470,142064,"It's A Bird, It's A Plane, It's Superman!",1,0,1,0,0
32471,25180,Anne Of Green Gables: The Continuing Story,1,0,0,1,0
32472,151937,Return to Mayberry,1,0,1,0,0
32473,121945,CHiPs '99,1,0,0,0,0
32474,49928,Au Pair,1,0,0,0,1
32475,29055,Sting of the Black Scorpion,1,0,1,0,0
32476,27010,Black Scorpion,1,0,1,0,0
32477,29054,Black Scorpion II: Aftershock,1,0,1,0,0
32478,142971,Grace Kelly,0,1,1,0,0
32479,60587,The Audrey Hepburn Story,1,0,0,0,1
32480,150329,The Dukes of Hazzard: Reunion!,1,0,0,0,0
32481,77606,Right on Track,1,0,1,0,0
32482,160718,I Spy Returns,1,0,0,0,0
32483,27338,The Pretender 2001,1,0,1,0,0
32484,109170,The Facts of Life Reunion,1,0,0,0,0
32485,103260,The Harlem Globetrotters on Gilligan's Island,1,0,0,0,0
32486,27339,The Pretender: Island of the Haunted,1,0,0,0,0
32487,32677,Rescue From Gilligan's Island,1,0,1,0,0
32488,20435,Death Train,1,0,0,0,1
32489,51881,The Parent Trap II,1,0,0,0,0
32490,288201,A Season on the Brink,1,0,0,0,0
32491,278604,"Family Guy Presents: Something, Something, Something, Dark Side",1,0,1,0,0
32492,252724,Mary and Rhoda,1,0,0,0,0
32493,60457,Michael Jordan: An American Hero,1,0,0,0,0
32494,270616,"Come On, Get Happy: The Partridge Family Story",1,0,0,0,0
32495,103688,Daydream Believers: The Monkees Story,1,0,0,0,0
32496,20183,"Puff, the Magic Dragon",1,0,0,0,0
32497,23331,Planet Outlaws,1,0,1,0,0
32498,105073,The Shadow Strikes,1,0,1,0,0
32499,225958,Walk the Proud Land,1,0,1,0,0
32501,85827,Island of the Blue Dolphins,1,0,1,0,0
32502,56067,The Biscuit Eater,1,0,1,0,0
32503,128795,Fatal Bond,1,0,0,1,0
32504,55027,Dan Aykroyd - Unplugged On UFO's,1,0,0,0,0
32505,302721,Operation Dalmatian: The Big Adventure,1,0,0,0,0
32506,13204,Hellboy Animated: Blood and Iron,1,0,1,0,0
32507,71665,Divina Confusión,0,1,0,1,0
32508,23280,Nancy Drew... Reporter,1,0,1,0,0
32509,18688,Charro!,1,0,1,0,0
32510,60238,Hidden Secrets,1,0,1,0,0
32511,79419,The First Snow of Winter,1,0,0,1,0
32512,298312,The Visit,1,0,1,0,0
32513,290751,Secret in Their Eyes,1,0,0,0,1
32514,76737,Princess Iron Fan,0,1,0,0,0
32515,283445,Sinister 2,1,0,1,0,0
32516,174712,Coo of The Far Seas,1,0,0,1,0
32517,108048,"Gwen, the Book of Sand",0,1,0,1,0
32518,104232,Nesting,1,0,0,0,0
32519,289198,Redeemer,0,1,0,1,0
32520,88013,Poor Pierrot,0,1,0,1,0
32521,143634,The Electric Hotel,1,0,0,0,1
32522,193977,Birth of a Flower,0,1,0,1,0
32523,85221,Fantasmagorie,0,1,0,1,0
32524,127391,The Merry Skeleton,1,0,0,1,0
32525,212362,Serpentine Dance: Loïe Fuller,1,0,0,0,0
32526,49273,The Melomaniac,0,1,0,1,0
32527,100247,"Winsor McCay, the Famous Cartoonist of the N.Y. Herald and His Moving Comics",1,0,1,0,0
32528,133213,The Dinosaur and the Missing Link: A Prehistoric Tragedy,1,0,1,0,0
32529,205263,A Is for Autism,1,0,0,0,1
32530,24448,7/G Rainbow Colony,0,1,0,1,0
32531,343295,Jeff Ross Roasts Criminals: Live at Brazos County Jail,1,0,1,0,0
32532,114955,Let It Shine,1,0,1,0,0
32533,130296,Sinful Davey,0,1,0,1,0
32534,52485,Further Adventures of the Wilderness Family,1,0,1,0,0
32535,200580,Spud 2: The Madness Continues,1,0,0,1,0
32536,204095,How to Sell a Banksy,1,0,0,0,0
32537,243026,The Battle of Gettysburg,1,0,0,0,0
32538,31410,My Sweet Little Village,0,1,0,1,0
32539,345944,I Am Chris Farley,1,0,0,1,0
32540,37487,The Secret Ways,1,0,1,0,0
32541,38666,The Wild and the Innocent,1,0,1,0,0
32542,155685,Apache Rifles,1,0,1,0,0
32543,107427,Drums Across the River,1,0,1,0,0
32545,276155,The Mill on the Po,0,1,0,1,0
32546,15531,Get Smart's Bruce and Lloyd Out of Control,1,0,1,0,0
32547,347528,"Chronic-Con, Episode 420: A New Dope",1,0,1,0,0
32548,234931,Russell Brand - From Addiction to Recovery,1,0,0,1,0
32549,312149,Russell Brand: End the Drugs War,1,0,0,0,0
32550,332270,Battle for Sevastopol,0,1,0,0,1
32551,202570,Snails in the Rain,0,1,0,1,0
32552,128311,Under the Bed,1,0,1,0,0
32553,262897,Another World,1,0,0,1,0
32554,337073,Almost Mercy,1,0,0,0,0
32555,117904,I've Been Waiting for You,1,0,1,0,0
32556,109797,Nancy Drew,1,0,0,0,0
32557,84730,"Csocsó, avagy éljen május elseje!",1,0,0,1,0
32558,41012,Dollybirds,0,1,0,1,0
32559,60279,Made in Hungaria,0,1,0,1,0
32560,27907,Spirit of the Marathon,1,0,0,0,0
32561,124471,Painted Skin: The Resurrection,0,1,0,1,0
32562,45716,Sakura Killers,1,0,0,0,0
32563,77882,The Rise and Rise of Michael Rimmer,1,0,0,0,0
32564,55149,84C MoPic,1,0,1,0,0
32565,135510,Deadly Chase,0,1,0,1,0
32566,223566,Ghadi,0,1,0,1,0
32567,243233,West,0,1,0,1,0
32568,261005,Your Honor,1,0,0,0,0
32569,123730,Dog Tags,1,0,0,0,0
32570,40368,Nightmare,1,0,1,0,0
32571,104360,A White Dress for Marialé,1,0,0,1,0
32572,257932,Dragon Nest: Warriors' Dawn,0,1,0,0,1
32573,296130,Harbinger Down,1,0,1,0,0
32574,60813,The Bunker of the Last Gunshots,0,1,0,1,0
32575,103601,Hollywood Vice Squad,1,0,0,0,0
32576,23903,Curious George 2: Follow That Monkey!,1,0,1,0,0
32577,246699,Death Comes to Pemberley,1,0,0,1,0
32578,261392,American Ultra,1,0,0,0,1
32579,192141,No Escape,1,0,1,0,0
32580,277216,Straight Outta Compton,1,0,1,0,0
32581,167284,Viva Algeria,1,0,0,0,0
32582,298078,Ruined Heart: Another Love Story Between A Criminal & A Whore,1,0,0,1,0
32583,135858,Dungeons & Dragons: The Book of Vile Darkness,1,0,0,0,1
32584,34210,Twelve in a Box,1,0,0,1,0
32585,310133,Cop Car,1,0,1,0,0
32586,49070,The Keeper: The Legend of Omar Khayyam,1,0,1,0,0
32587,45940,Company Limited,0,1,0,0,0
32588,56821,Lassiter,1,0,1,0,0
32589,134777,The Lost Room,1,0,1,0,0
32590,41423,Eighteen,1,0,0,1,0
32591,41636,Get Your Stuff,1,0,1,0,0
32592,19654,The Man I Love,0,1,0,1,0
32593,19828,10 Attitudes,1,0,0,0,0
32594,40205,16 Wishes,1,0,1,0,0
32595,23427,29th and Gay,1,0,0,0,0
32596,32633,Almost Normal,1,0,1,0,0
32597,146778,The Men Next Door,1,0,1,0,0
32598,77583,Long-Term Relationship,1,0,1,0,0
32599,19369,3-Day Weekend,1,0,1,0,0
32600,36041,The Big Gay Musical,1,0,1,0,0
32601,29063,The Biggest Fan,1,0,1,0,0
32602,185768,Boy Crazy,1,0,0,0,0
32603,135465,Carl Panzram: The Spirit of Hatred and Vengeance,1,0,0,0,0
32604,35005,Conversations with Mother,0,1,0,0,1
32605,152042,Puella Magi Madoka Magica the Movie Part I: Beginnings,0,1,0,1,0
32606,212926,Pardon My Past,1,0,1,0,0
32607,251471,A LEGO Brickumentary,1,0,1,0,1
32608,157420,Houston,1,0,0,1,0
32609,283700,Pasolini,0,1,0,1,0
32610,42478,Happiness Runs,1,0,0,0,0
32611,117550,"Helga, She Wolf of Spilberg",1,0,0,1,0
32612,238593,How to Follow Strangers,1,0,0,0,0
32613,253687,Smart Ass,0,1,0,1,0
32614,45943,Taurus,0,1,0,1,0
32615,260372,Bermuda Tentacles,1,0,1,0,0
32616,50670,Sir Henry at Rawlinson End,1,0,0,1,0
32617,53064,Midori,0,1,0,1,0
32618,13430,Always - Sunset on Third Street,0,1,0,1,0
32619,22121,Truck Turner,1,0,1,0,0
32620,256930,Kano,0,1,0,1,0
32621,241693,Beyond Beauty: Taiwan from Above,0,1,0,1,0
32622,295830,Attack on Titan,0,1,0,1,0
32623,30575,Sailor Moon S the Movie: Hearts in Ice,0,1,1,0,0
32624,37100,Sailor Moon R: The Movie,0,1,0,1,0
32625,28460,Sailor Moon Super S: The Movie,0,1,0,1,0
32626,59557,Marco Polo,1,0,1,0,0
32627,308084,Tangerine,1,0,1,0,0
32628,16923,Merlin and the War of the Dragons,1,0,1,0,0
32629,284674,Air,1,0,0,0,1
32630,39773,Just Peck,1,0,1,0,0
32631,307293,Götz von Berlichingen,0,1,0,1,0
32632,259300,009-1: The End of the Beginning,0,1,0,1,0
32633,56672,The Legend of Secret Pass,1,0,0,0,0
32634,42053,Witchville,1,0,1,0,0
32635,135579,Dead Before Dawn 3D,1,0,0,1,0
32636,216580,Savaged,1,0,1,0,0
32637,8930,Modern Life,0,1,0,0,1
32638,319337,13 Minutes,0,1,0,1,0
32639,319340,I Kissed a Girl,0,1,0,1,0
32640,126862,Dead Europe,1,0,0,0,1
32641,258284,Every Secret Thing,1,0,1,0,0
32642,50162,964 Pinocchio,0,1,0,1,0
32643,95077,"Dagmar's Hot Pants, Inc.",1,0,1,0,1
32644,274899,Inner Demons,1,0,1,0,0
32645,299828,Women Who Flirt,0,1,0,1,0
32646,81229,Hacker,1,0,0,0,0
32647,57775,Khottabych,0,1,0,1,0
32648,324578,Butterfly,0,1,0,1,0
32649,298729,Do You See Me?,0,1,0,1,0
32650,261036,Match,1,0,1,0,0
32651,44320,Clandestinos,0,1,0,1,0
32652,268917,The Past Is a Grotesque Animal,1,0,1,0,0
32654,262782,Boys in Brazil,0,1,0,1,0
32655,258034,4 Moons,0,1,0,1,0
32656,60850,Fashion Victims,0,1,0,1,0
32657,202456,I Am Happiness on Earth,0,1,0,1,0
32658,107039,The Road To Love,1,0,0,1,0
32659,292387,Summer Nights,0,1,0,1,0
32660,297641,Holiday,1,0,0,0,1
32661,80754,Love in First Class,1,0,0,0,0
32662,225408,Ernesto,1,0,0,1,0
32663,44741,Malicious,0,1,0,1,0
32664,131585,Mother's Heart,1,0,0,1,0
32665,68823,Come Play with Me,0,1,0,0,0
32666,75713,Treasure Guards,0,1,0,1,0
32667,274479,Joy,1,0,1,0,0
32668,73669,Shut Up Little Man! An Audio Misadventure,1,0,0,0,0
32669,75025,Tracks,0,1,1,0,0
32670,109610,Blindside,1,0,0,1,0
32671,63670,Vettaiyaadu Vilaiyaadu,0,1,0,1,0
32672,94052,Azazel,1,0,0,0,0
32673,53129,The Turkish Gambit,0,1,0,1,0
32674,17935,Iron & Blood: The Legend of Taras Bulba,1,0,0,1,0
32675,61998,The PyraMMMid,0,1,0,1,0
32676,43651,Google Me,1,0,0,0,0
32677,52761,Daisy Town,0,1,0,0,1
32678,256836,Next Goal Wins,1,0,0,1,0
32679,64383,Bad Faith,0,1,0,1,0
32680,351043,Amnesiac,1,0,1,0,0
32681,150191,I Am the Law,0,1,0,0,0
32682,260891,The Climber,1,0,0,1,0
32683,92292,Star Spangled Girl,1,0,1,0,0
32684,28482,Supersonic Man,0,1,0,1,0
32685,202839,Final Accord,0,1,0,1,0
32686,296820,Pillars of Society,0,1,0,1,0
32687,130624,The Girl from the Marsh Croft,0,1,0,1,0
32688,179553,La Habanera,0,1,0,1,0
32689,81438,Deck the Halls,1,0,0,0,0
32690,210050,One. Two. One,1,0,0,0,0
32691,282374,Cure: The Life of Another,0,1,0,0,1
32692,193502,Library Wars,0,1,0,1,0
32693,81760,Ditto,0,1,0,1,0
32694,228066,Victor Frankenstein,1,0,0,0,1
32695,47736,Rembetiko,0,1,0,1,0
32696,84401,Sholem Aleichem: Laughing In The Darkness,1,0,0,0,0
32697,185326,Broadway Musicals: A Jewish Legacy,1,0,0,0,0
32698,160907,The Fall of the Essex Boys,1,0,0,1,0
32699,118553,Every Little Thing,0,1,0,1,0
32700,74128,Three Miles North of Molkom,1,0,0,0,0
32701,19247,Animalympics,1,0,1,0,0
32702,4705,The Sensuous Nurse,0,1,0,1,0
32703,274820,4 Minute Mile,1,0,1,0,0
32704,26189,Get a Clue,1,0,0,0,0
32705,243059,Questi fantasmi,0,1,0,0,0
32706,231009,Sogno di una notte di mezza sbornia,0,1,0,0,0
32707,339327,Industrial Soundtrack for the Urban Decay,1,0,0,0,0
32708,91624,The Last House on the Beach,0,1,0,1,0
32709,287628,Theeb‎‎,0,1,0,0,1
32710,336251,California City,1,0,0,1,0
32711,325263,Journey to Space,1,0,1,0,0
32712,76871,The Widow Couderc,0,1,0,1,0
32713,353898,Manjhi The Mountain Man,1,0,0,1,0
32714,336203,Masaan,0,1,0,0,1
32715,306543,Homies,1,0,0,0,0
32716,316170,Uomo e galantuomo,0,1,0,1,0
32717,50341,The Divine Weapon,1,0,0,1,0
32718,65628,The Fascist,0,1,0,1,0
32719,116236,Crazy Desire,0,1,0,1,0
32720,297505,The Black Sheep,0,1,0,1,0
32721,289679,I Married You For Fun,1,0,0,0,0
32722,270463,How I Learned to Love Women,0,1,0,0,1
32723,270470,El Greco,1,0,0,0,0
32724,192431,Carmen & Geoffrey,1,0,1,0,0
32725,317655,Being Evel,1,0,1,0,0
32726,82567,Sujata,0,1,0,1,0
32727,136627,Devdas,0,1,0,1,0
32728,31169,The Courageous Heart of Irena Sendler,1,0,1,0,0
32729,228039,Losers Take All,1,0,0,0,0
32730,64735,The One That Got Away,1,0,0,1,0
32731,99762,Salem Falls,1,0,1,0,0
32732,75634,Sharpe's Challenge,1,0,0,1,0
32733,66127,Ferat Vampire,0,1,0,1,0
32734,354128,Go Away Mr. Tumor,0,1,0,1,0
32735,330037,Brothers,0,1,0,1,0
32736,37091,FAQs,1,0,0,0,0
32737,278388,The Iceman and the Psychiatrist,1,0,1,0,0
32738,264569,Dave Attell: Road Work,1,0,1,0,0
32739,354556,Guardians,0,1,0,1,0
32740,39915,Green Snake,0,1,0,1,0
32741,265640,Nuts in May,1,0,0,1,0
32742,49455,The Short & Curlies,1,0,0,1,0
32743,209764,The Terror Live,0,1,0,1,0
32744,115873,The Angrez,0,1,0,0,0
32745,116155,Alibi Ike,1,0,1,0,0
32746,16566,Ab Tak Chhappan,0,1,0,1,0
32747,20931,Taxi No. 9 2 11: Nau Do Gyarah,0,1,0,1,0
32748,42949,Arthur 3: The War of the Two Worlds,1,0,0,1,0
32749,189621,Beau Geste,1,0,0,0,0
32750,100024,Bloodwork,1,0,1,0,1
32751,83415,Body Slam,1,0,1,0,0
32752,98203,Captive,1,0,0,1,0
32753,175386,Cheyenne,1,0,1,0,0
32754,239519,Close to My Heart,1,0,1,0,0
32755,33787,"Get Smart, Again!",1,0,1,0,0
32756,58646,OPA!,1,0,0,0,0
32757,74430,Thumb Tripping,1,0,1,0,0
32758,2988,The Harrad Experiment,1,0,1,0,0
32759,167583,Corleone,0,1,0,1,0
32760,27328,The Last House on Dead End Street,1,0,1,0,0
32761,212051,Death of a Doctor,1,0,0,1,0
32762,190213,Cry of the Wounded,0,1,0,1,0
32763,33551,The Wistful Widow of Wagon Gap,1,0,1,0,0
32764,253876,The Greatest Ears in Town: The Arif Mardin Story,1,0,0,0,0
32765,142106,Petunia,1,0,1,0,0
32766,56968,Pregnancy Pact,1,0,1,0,0
32767,21927,Dark Corners,1,0,0,1,0
32768,25713,Animals,1,0,1,0,0
32769,354544,Demetri Martin: Live (At The Time),1,0,1,0,0
32770,10492,Flashback,0,1,0,1,0
32771,121550,Flashback,0,1,0,1,0
32772,99863,Flight Angels,1,0,1,0,0
32773,73430,Government Girl,1,0,1,0,0
32774,46617,Having Wonderful Time,1,0,1,0,0
32775,107076,A Hill in Korea,1,0,0,1,0
32776,19505,Hendrix,1,0,1,0,0
32777,97991,Her Cardboard Lover,1,0,1,0,0
32778,189723,Hero's Island,1,0,1,0,0
32779,180114,Holy Matrimony,1,0,1,0,0
32780,41241,Hard Time: Hostage Hotel,1,0,1,0,0
32781,87388,In the Arms of a Killer,1,0,1,0,0
32782,177190,It's Tough to Be Famous,1,0,1,0,0
32783,158750,Moving Target,1,0,0,0,0
32784,180152,Out on a Limb,1,0,0,0,0
32785,273106,Peter Pan,1,0,1,0,0
32786,120672,Peter Pan,1,0,0,0,0
32787,136752,"Rock, Paper, Scissors",0,1,0,1,0
32788,170603,Round Trip to Heaven,1,0,0,0,0
32789,198143,Society Lawyer,1,0,1,0,0
32790,58625,Street Kings 2: Motor City,1,0,1,0,0
32791,257447,Tapped Out,1,0,0,1,0
32792,66568,The 25th Hour,0,1,0,0,1
32793,299359,The Cabining,1,0,0,0,0
32794,72639,The Marseille Contract,1,0,0,0,1
32795,12598,Jo,0,1,0,1,0
32796,134480,The Great Garrick,1,0,1,0,0
32797,43142,The Naked and the Dead,1,0,1,0,0
32798,248639,The Narrow Corner,1,0,1,0,0
32799,139349,The Premonition,1,0,1,0,0
32800,207850,Tio Papi,1,0,1,0,0
32801,290789,Breaking at the Edge,1,0,1,0,0
32802,43710,Who's Minding The Mint?,1,0,1,0,0
32803,344591,Spiderwebhouse,0,1,0,1,0
32804,27306,Cyber Wars,1,0,0,1,0
32805,28646,Spoiler,1,0,1,0,0
32806,27351,Meatball Machine,0,1,0,1,0
32807,82466,Chop,1,0,1,0,0
32808,64218,Deathline,1,0,0,0,1
32809,97187,Cyber City Oedo 808,0,1,0,0,0
32810,76940,"Hard Revenge, Milly: Bloody Battle",0,1,0,1,0
32811,20044,"Hard Revenge, Milly",0,1,0,0,0
32812,63046,The Battle of Chernobyl,1,0,0,1,0
32813,52764,Sugarhouse,1,0,0,1,0
32814,250558,Water Damage,1,0,0,0,0
32815,138450,True Skin,1,0,0,0,0
32816,56725,One Man Force,1,0,1,0,0
32817,68115,Terminal Justice,1,0,0,0,1
32818,21836,Humanity's End,1,0,1,0,0
32819,206461,The Madness of Youth,0,1,0,1,0
32821,42132,Time Stands Still,0,1,0,1,0
32822,318922,Kill Your Friends,1,0,0,1,0
32823,323694,Nina Forever,1,0,0,1,0
32824,301875,Equals,1,0,1,0,0
32825,48297,Invincible Shaolin,0,1,0,1,0
32826,329637,Star Trek: Renegades,1,0,1,0,0
32827,273477,Scouts Guide to the Zombie Apocalypse,1,0,1,0,0
32828,196065,Racquet,1,0,0,0,0
32829,253155,We Come as Friends,1,0,0,1,0
32830,83232,Portrait of Jason,1,0,1,0,0
32831,315859,Muhammad: The Messenger of God,0,1,0,0,0
32832,180679,Sexy Evil Genius,1,0,1,0,0
32833,59429,Paranormal Activity: Tokyo Night,0,1,0,1,0
32834,245168,Suffragette,1,0,0,1,0
32835,113638,Eskimo,1,0,1,0,0
32836,319669,Joker Game,0,1,0,1,0
32837,285860,Guidance,1,0,0,1,0
32838,29008,The 7th Day,1,0,0,1,0
32839,319373,Sweet Bean,0,1,0,1,0
32840,290316,My Friend Victoria,0,1,0,0,1
32842,295111,War,1,0,0,1,0
32843,260313,Flowers,0,1,0,1,0
32844,284048,Los tontos y los estúpidos,0,1,0,1,0
32845,320643,Stand,1,0,0,0,0
32846,58858,The Marquis,0,1,0,1,0
32847,32671,Hate Crime,1,0,1,0,0
32848,265758,Thief,1,0,0,0,0
32849,16516,Clannad: The Motion Picture,0,1,0,1,0
32850,183859,Interviews with My Lai Veterans,1,0,1,0,0
32851,62323,Vanishing of the Bees,1,0,1,0,0
32852,139572,Rising from Ashes,0,1,0,0,0
32853,79721,Extinction: The G.M.O. Chronicles,1,0,0,1,0
32854,224297,The New Black,1,0,1,0,0
32855,107406,Oscenità,0,1,0,1,0
32856,259999,Keep On Keepin’ On,1,0,0,0,0
32857,135679,"Andrew Jenks, Room 335",1,0,0,0,0
32858,274906,The 50 Year Argument,1,0,1,0,0
32859,105584,Peppermint Frappe,0,1,0,1,0
32860,27255,From a Place of Darkness,1,0,0,0,0
32861,2909,In the Dust of the Stars,0,1,0,1,0
32862,171885,Lost Rivers,1,0,0,1,0
32863,336206,The High Sun,0,1,0,0,1
32864,45075,Blades of Blood,0,1,0,1,0
32865,261884,Memory Vague,1,0,0,0,0
32866,83052,Young Girls in Black,1,0,0,1,0
32867,12448,The Hunchback of Notre Dame II,1,0,1,0,0
32868,204342,HK: Forbidden Super Hero,0,1,0,1,0
32869,91973,Lollipop Monster,0,1,0,1,0
32871,20947,Moscow-Cassiopeia,1,0,0,1,0
32872,347096,Mythica: The Darkspore,1,0,1,0,0
32873,208242,Assassins Tale,1,0,0,0,0
32874,253255,Fort Tilden,1,0,1,0,0
32875,83581,Some Voices,1,0,0,1,0
32876,209921,Slimtime,0,1,0,1,0
32877,49087,Moss,0,1,0,1,0
32878,54040,Wanderlust,1,0,0,0,0
32879,132912,The Price of Sex,1,0,0,0,1
32880,41061,Lúdas Matyi,0,1,0,1,0
32881,113388,As One,0,1,0,1,0
32882,48119,Retrieval,0,1,0,1,0
32883,48856,Gun-shy,0,1,0,1,0
32884,346646,Veteran,0,1,0,1,0
32885,291549,Assassination,0,1,0,1,0
32886,65103,Race to Nowhere,1,0,0,0,0
32887,310135,Turbo Kid,1,0,0,0,1
32888,63569,Oh How It Hurts 66,0,1,0,1,0
32889,70418,Wasted on the Young,1,0,0,1,0
32890,22084,Dadnapped,1,0,1,0,0
32891,45602,Disappearing Acts,1,0,1,0,0
32892,217414,¿Quién mató a Bambi?,0,1,0,1,0
32893,106194,Bergman Island,0,1,0,0,0
32894,67280,Billy Wilder Speaks,1,0,0,0,0
32895,86955,Body and Soul,1,0,1,0,0
32896,111344,Evergreen,1,0,0,1,0
32897,138167,One Love,0,1,0,1,0
32898,86990,Let There Be Light,1,0,1,0,0
32899,336664,Paulina,0,1,0,0,1
32900,23388,Report from the Aleutians,1,0,1,0,0
32901,52050,The Princess of Nebraska,1,0,1,0,0
32902,267815,The Absent,1,0,0,0,0
32903,85820,Mademoiselle Fifi,1,0,1,0,0
32904,6945,Miracle on Ice,1,0,1,0,0
32905,270759,One on One,0,1,0,1,0
32906,41288,Rocky Marciano,1,0,0,0,0
32907,198204,So This Is College,1,0,1,0,0
32908,54570,The Gay Deception,1,0,1,0,0
32909,88737,The Glory Stompers,1,0,1,0,0
32910,60932,The Last Keepers,1,0,0,0,0
32911,49843,The Naked Truth,1,0,0,1,0
32912,316885,Bridgend,1,0,0,1,0
32913,319513,Zurich,0,1,0,0,1
32914,191718,You and the Night,1,0,0,1,0
32915,330421,Papanasam,0,1,0,1,0
32916,177104,Napoletani a Milano,0,1,0,1,0
32917,348296,The Bad Education Movie,1,0,0,0,0
32918,26847,Santa Baby,1,0,1,0,1
32919,287241,The Unauthorized Saved by the Bell Story,1,0,1,0,0
32920,301351,We Are Your Friends,1,0,0,0,1
32921,253333,Soul Boys of the Western World,1,0,0,1,0
32922,62409,2033,0,1,0,1,0
32923,53743,Wild Combination: A Portrait of Arthur Russell,1,0,0,0,0
32924,112130,For the Love of Money,1,0,1,0,0
32925,50715,SoulBoy,1,0,0,0,0
32926,115616,Hawks,1,0,0,0,0
32927,146949,Marine Battleground,0,1,0,1,0
32929,323272,War Room,1,0,1,0,0
32930,180900,Shield of Straw,0,1,0,1,0
32931,284290,Return to Ithaca,0,1,0,1,0
32932,273153,Summertime,0,1,0,0,1
32933,16366,Joseph: King of Dreams,1,0,1,0,0
32934,281124,Screen Directors Playhouse:  Meet the Governor,1,0,0,0,0
32935,357130,Tom and Jerry,1,0,1,0,0
32936,128939,The Seine Meets Paris,0,1,0,1,0
32937,352552,Hurricane of Fun: The Making of Wet Hot,1,0,1,0,0
32938,276907,Legend,1,0,0,0,1
32939,277710,Anesthesia,1,0,1,0,0
32940,306943,The Outcasts,1,0,1,0,0
32941,285841,Elephant Song,1,0,0,1,0
32942,60061,Side Street Story,0,1,0,1,0
32943,352173,Drishyam,0,1,0,1,0
32944,353879,Phantom,0,1,0,1,0
32945,328714,Assassin,0,1,0,1,0
32946,324266,Disaster Playground,1,0,0,0,0
32947,253253,Animals,1,0,1,0,0
32948,301629,Addicted to Fresno,1,0,1,0,0
32949,300542,Queen of Earth,1,0,1,0,0
32950,93840,Blind Man,0,1,0,1,0
32951,323373,Deathgasm,1,0,0,1,0
32952,343289,I Am Evel Knievel,1,0,1,0,0
32953,78572,All the Boys Are Called Patrick,0,1,0,1,0
32954,335837,Therapy for a Vampire,0,1,0,0,1
32955,288585,Silent Heart,0,1,0,1,0
32956,59499,Mr. & Mrs. Incredible,1,0,0,1,0
32957,349048,Daughter of the Lake,0,1,0,0,1
32958,11204,Dresden,0,1,0,1,0
32959,238398,Grantham and Rose,1,0,0,0,0
32960,268009,Days of Hope,1,0,0,1,0
32961,82313,Shoot First And Pray You Live,1,0,1,0,0
32962,134144,The Italian,1,0,1,0,0
32963,180759,Nice Guy,1,0,0,1,0
32964,335874,Childless,1,0,1,0,0
32965,306819,The Danish Girl,1,0,0,0,1
32966,224894,The Man Whose Mind Exploded,1,0,0,1,0
32967,295401,Underdog,0,1,0,1,0
32968,56554,Stag Night of the Dead,1,0,0,1,0
32969,57876,Area 51,1,0,1,0,0
32970,357935,Forbidden Area,1,0,1,0,0
32971,263570,The Comedian,1,0,0,0,0
32972,128634,Prototype,1,0,1,0,0
32973,330171,Latin Lover,0,1,0,1,0
32974,152787,Deaf Smith & Johnny Ears,0,1,0,1,0
32975,297755,L♡DK,0,1,0,1,0
32976,17433,Street Fighter Alpha - The Movie,0,1,0,1,0
32977,241843,Cooties,1,0,1,0,0
32978,141138,The Kung Fu Instructor,1,0,0,1,0
32979,148622,Forgotten Tune for the Flute,0,1,0,1,0
32980,32336,Station for Two,0,1,0,1,0
32981,27920,A Summer to Remember,1,0,0,1,0
32982,27924,Autumn Marathon,0,1,0,1,0
32983,65142,The Most Charming and Attractive,0,1,0,1,0
32984,73546,The Captivating Star of Happiness,0,1,0,1,0
32985,27934,12 Chairs,0,1,0,1,0
32986,27935,Ordinary Miracle,0,1,0,1,0
32987,46010,Old Men: Robbers,1,0,0,1,0
32988,63258,Carnival Night,0,1,0,1,0
32989,57781,Old Hags,0,1,0,1,0
32990,56547,The Garage,0,1,0,1,0
32991,77986,A Key to the Bedroom,1,0,0,1,0
32992,57778,Unbelievable Adventures of Italians in Russia,0,1,0,0,1
32993,63303,Girl without an Address,1,0,0,1,0
32994,78132,For the Matches,0,1,0,0,1
32995,42275,It Can't Be!,0,1,0,1,0
32996,80155,Incognito from St.Petersburg,1,0,0,1,0
32997,71051,Sportloto-82,1,0,0,1,0
32998,41605,Running the Sahara,1,0,0,0,0
32999,31648,12 Chairs,0,1,0,1,0
33000,324308,Steve Jobs: The Man in the Machine,1,0,1,0,0
33001,87835,Inkubus,1,0,1,0,0
33002,33789,Wasting Away,1,0,1,0,0
33003,125558,Among Friends,1,0,1,0,0
